Pos,No,Driver,Car,Time
1,1,Fernando AlonsoALO,Renault,1:20.253
2,3,Kimi RäikkönenRAI,McLaren Mercedes,1:20.397
3,5,Michael SchumacherMSC,Ferrari,1:20.574
4,6,Felipe MassaMAS,Ferrari,1:20.764
5,2,Giancarlo FisichellaFIS,Renault,1:20.919
6,11,Rubens BarrichelloBAR,Honda,1:20.943
7,7,Ralf SchumacherRSC,Toyota,1:21.073
8,4,Juan Pablo MontoyaMOY,McLaren Mercedes,1:21.107
9,16,Nick HeidfeldHEI,Sauber BMW,1:21.329
10,17,Jacques VilleneuveVIL,Sauber BMW,1:21.599
11,14,David CoulthardCOU,RBR Ferrari,1:21.442
12,10,Nico RosbergROS,Williams Cosworth,1:21.567
13,20,Vitantonio LiuzziLIU,STR Cosworth,1:21.699
14,15,Christian KlienKLI,RBR Ferrari,1:21.990
15,21,Scott SpeedSPE,STR Cosworth,1:22.076
16,18,Tiago MonteiroMON,MF1 Toyota,1:22.207
17,9,Mark WebberWEB,Williams Cosworth,1:23.129
18,19,Christijan AlbersALB,MF1 Toyota,1:23.210
19,12,Jenson ButtonBUT,Honda,1:23.247
20,23,Franck MontagnyMON,Super Aguri Honda,1:26.316
21,22,Takuma SatoSAT,Super Aguri Honda,1:26.158
22,8,Jarno TrulliTRU,Toyota,
