Pos,No,Driver,Car,Laps,Time/retired,Pts
1,9,Kimi RäikkönenRAI,McLaren Mercedes,44,1:30:01.295,10
2,5,Fernando AlonsoALO,Renault,44,+28.394s,8
3,3,Jenson ButtonBUT,BAR Honda,44,+32.077s,6
4,7,Mark WebberWEB,Williams BMW,44,+69.167s,5
5,2,Rubens BarrichelloBAR,Ferrari,44,+78.136s,4
6,11,Jacques VilleneuveVIL,Sauber Petronas,44,+87.435s,3
7,17,Ralf SchumacherRSC,Toyota,44,+87.574s,2
8,18,Tiago MonteiroMON,Jordan Toyota,43,+1 lap,1
9,15,Christian KlienKLI,RBR Cosworth,43,+1 lap,0
10,12,Felipe MassaMAS,Sauber Petronas,43,+1 lap,0
11,19,Narain KarthikeyanKAR,Jordan Toyota,43,+1 lap,0
12,21,Christijan AlbersALB,Minardi Cosworth,42,+2 laps,0
13,20,Robert DoornbosDOO,Minardi Cosworth,41,+3 laps,0
14,10,Juan Pablo MontoyaMOY,McLaren Mercedes,40,DNF,0
15,8,Antonio PizzoniaPIZ,Williams BMW,39,DNF,0
NC,16,Jarno TrulliTRU,Toyota,34,DNF,0
NC,14,David CoulthardCOU,RBR Cosworth,18,DNF,0
NC,1,Michael SchumacherMSC,Ferrari,13,DNF,0
NC,4,Takuma SatoSAT,BAR Honda,13,DNF,0
NC,6,Giancarlo FisichellaFIS,Renault,10,DNF,0
