Pos,No,Driver,Car,Laps,Time/retired,Pts
1,9,Kimi RäikkönenRAI,McLaren Mercedes,78,1:45:15.556,10
2,8,Nick HeidfeldHEI,Williams BMW,78,+13.877s,8
3,7,Mark WebberWEB,Williams BMW,78,+18.484s,6
4,5,Fernando AlonsoALO,Renault,78,+36.487s,5
5,10,Juan Pablo MontoyaMOY,McLaren Mercedes,78,+36.647s,4
6,17,Ralf SchumacherRSC,Toyota,78,+37.177s,3
7,1,Michael SchumacherMSC,Ferrari,78,+37.223s,2
8,2,Rubens BarrichelloBAR,Ferrari,78,+37.570s,1
9,12,Felipe MassaMAS,Sauber Petronas,77,+1 lap,0
10,16,Jarno TrulliTRU,Toyota,77,+1 lap,0
11,11,Jacques VilleneuveVIL,Sauber Petronas,77,+1 lap,0
12,6,Giancarlo FisichellaFIS,Renault,77,+1 lap,0
13,18,Tiago MonteiroMON,Jordan Toyota,75,+3 laps,0
14,21,Christijan AlbersALB,Minardi Cosworth,73,+5 laps,0
NC,15,Vitantonio LiuzziLIU,RBR Cosworth,59,DNF,0
NC,20,Patrick Friesacher FRI,Minardi Cosworth,29,DNF,0
NC,14,David CoulthardCOU,RBR Cosworth,23,DNF,0
NC,19,Narain KarthikeyanKAR,Jordan Toyota,18,DNF,0
