Pos,No,Driver,Car,Time
1,1,Sebastian VettelVET,Red Bull Racing Renault,1:22.275
2,3,Lewis HamiltonHAM,McLaren Mercedes,1:22.725
3,4,Jenson ButtonBUT,McLaren Mercedes,1:22.777
4,5,Fernando AlonsoALO,Ferrari,1:22.841
5,2,Mark WebberWEB,Red Bull Racing Renault,1:22.972
6,6,Felipe MassaMAS,Ferrari,1:23.188
7,10,Vitaly PetrovPET,Renault,1:23.530
8,7,Michael SchumacherMSC,Mercedes,1:23.777
9,8,Nico RosbergROS,Mercedes,1:24.477
10,9,Bruno SennaSEN,Renault,
11,15,Paul di RestaDIR,Force India Mercedes,1:24.163
12,14,Adrian SutilSUT,Force India Mercedes,1:24.209
13,11,Rubens BarrichelloBAR,Williams Cosworth,1:24.648
14,12,Pastor MaldonadoMAL,Williams Cosworth,1:24.726
15,17,Sergio PerezPER,Sauber Ferrari,1:24.845
16,18,Sebastien BuemiBUE,STR Ferrari,1:24.932
17,16,Kamui KobayashiKOB,Sauber Ferrari,1:25.065
18,19,Jaime AlguersuariALG,STR Ferrari,1:25.334
19,21,Jarno TrulliTRU,Lotus Renault,1:26.647
20,20,Heikki KovalainenKOV,Lotus Renault,1:27.184
21,24,Timo GlockGLO,Virgin Cosworth,1:27.591
22,25,Jerome d'AmbrosioDAM,Virgin Cosworth,1:27.609
23,22,Daniel RicciardoRIC,HRT Cosworth,1:28.054
24,23,Vitantonio LiuzziLIU,HRT Cosworth,1:28.231
