Pos,No,Driver,Car,Laps,Time/retired,Pts
1,1,Michael SchumacherMSC,Ferrari,72,1:32:09.837,10
2,4,Kimi RäikkönenRAI,McLaren Mercedes,72,+1.105s,6
3,3,David CoulthardCOU,McLaren Mercedes,72,+31.976s,4
4,6,Juan Pablo MontoyaMOY,Williams BMW,72,+40.676s,3
5,5,Ralf SchumacherRSC,Williams BMW,72,+41.773s,2
6,15,Jenson ButtonBUT,Renault,71,+1 lap,1
7,7,Nick HeidfeldHEI,Sauber Petronas,71,+1 lap,0
8,23,Mark WebberWEB,Minardi Asiatech,71,+1 lap,0
9,17,Pedro de la RosaDLR,Jaguar Cosworth,70,+2 laps,0
10,22,Alex YoongYOO,Minardi Asiatech,68,+4 laps,0
11,25,Allan McNishMCN,Toyota,65,DNF,0
NC,16,Eddie IrvineIRV,Jaguar Cosworth,52,DNF,0
NC,14,Jarno TrulliTRU,Renault,49,DNF,0
NC,8,Felipe MassaMAS,Sauber Petronas,48,DNF,0
NC,24,Mika SaloSAL,Toyota,48,DNF,0
NC,11,Jacques VilleneuveVIL,BAR Honda,35,DNF,0
NC,12,Olivier PanisPAN,BAR Honda,29,DNF,0
NC,10,Takuma SatoSAT,Jordan Honda,23,DNF,0
NC,2,Rubens BarrichelloBAR,Ferrari,,DNS,0
