Pos,No,Driver,Car,Laps,Time/retired,Pts
1,1,Michael SchumacherMSC,Ferrari,67,1:27:52.078,10
2,6,Juan Pablo MontoyaMOY,Williams BMW,67,+10.503s,6
3,5,Ralf SchumacherRSC,Williams BMW,67,+14.466s,4
4,2,Rubens BarrichelloBAR,Ferrari,67,+23.195s,3
5,3,David CoulthardCOU,McLaren Mercedes,66,+1 lap,2
6,7,Nick HeidfeldHEI,Sauber Petronas,66,+1 lap,1
7,8,Felipe MassaMAS,Sauber Petronas,66,+1 lap,0
8,10,Takuma SatoSAT,Jordan Honda,66,+1 lap,0
9,24,Mika SaloSAL,Toyota,66,+1 lap,0
NC,9,Giancarlo FisichellaFIS,Jordan Honda,59,DNF,0
NC,4,Kimi RäikkönenRAI,McLaren Mercedes,59,DNF,0
NC,16,Eddie IrvineIRV,Jaguar Cosworth,57,DNF,0
NC,21,Enrique BernoldiBER,Arrows Cosworth,48,DNF,0
NC,12,Olivier PanisPAN,BAR Honda,39,DNF,0
NC,14,Jarno TrulliTRU,Renault,36,DNF,0
NC,11,Jacques VilleneuveVIL,BAR Honda,27,DNF,0
NC,15,Jenson ButtonBUT,Renault,24,DNF,0
NC,25,Allan McNishMCN,Toyota,23,DNF,0
NC,23,Mark WebberWEB,Minardi Asiatech,23,DNF,0
NC,20,Heinz-Harald FrentzenFRE,Arrows Cosworth,18,DNF,0
NC,17,Pedro de la RosaDLR,Jaguar Cosworth,0,DNF,0
