Pos,No,Driver,Car,Laps,Time/retired,Pts
1,1,Michael SchumacherMSC,Ferrari,44,1:21:20.634,10
2,2,Rubens BarrichelloBAR,Ferrari,44,+1.977s,6
3,6,Juan Pablo MontoyaMOY,Williams BMW,44,+18.445s,4
4,3,David CoulthardCOU,McLaren Mercedes,44,+19.357s,3
5,5,Ralf SchumacherRSC,Williams BMW,44,+56.440s,2
6,16,Eddie IrvineIRV,Jaguar Cosworth,44,+77.370s,1
7,24,Mika SaloSAL,Toyota,44,+77.809s,0
8,11,Jacques VilleneuveVIL,BAR Honda,44,+79.855s,0
9,25,Allan McNishMCN,Toyota,43,+1 lap,0
10,7,Nick HeidfeldHEI,Sauber Petronas,43,+1 lap,0
11,10,Takuma SatoSAT,Jordan Honda,43,+1 lap,0
12,12,Olivier PanisPAN,BAR Honda,39,DNF,0
NC,9,Giancarlo FisichellaFIS,Jordan Honda,38,DNF,0
NC,17,Pedro de la RosaDLR,Jaguar Cosworth,37,DNF,0
NC,8,Felipe MassaMAS,Sauber Petronas,37,DNF,0
NC,4,Kimi RäikkönenRAI,McLaren Mercedes,35,DNF,0
NC,14,Jarno TrulliTRU,Renault,35,DNF,0
NC,22,Anthony DavidsonDAV,Minardi Asiatech,17,DNF,0
NC,15,Jenson ButtonBUT,Renault,10,DNF,0
NC,23,Mark WebberWEB,Minardi Asiatech,4,DNF,0
