Pos,No,Driver,Car,Laps,Time/retired,Pts
1,1,Michael SchumacherMSC,Ferrari,58,1:35:36.792,10
2,6,Juan Pablo MontoyaMOY,Williams BMW,58,+18.628s,6
3,4,Kimi RäikkönenRAI,McLaren Mercedes,58,+25.067s,4
4,16,Eddie IrvineIRV,Jaguar Cosworth,57,+1 lap,3
5,23,Mark WebberWEB,Minardi Asiatech,56,+2 laps,2
6,24,Mika SaloSAL,Toyota,56,+2 laps,1
7,22,Alex YoongYOO,Minardi Asiatech,55,+3 laps,0
8,17,Pedro de la RosaDLR,Jaguar Cosworth,53,+5 laps,0
NC,3,David CoulthardCOU,McLaren Mercedes,33,DNF,0
NC,11,Jacques VilleneuveVIL,BAR Honda,27,DNF,0
NC,10,Takuma SatoSAT,Jordan Honda,12,DNF,0
NC,14,Jarno TrulliTRU,Renault,8,DNF,0
NC,2,Rubens BarrichelloBAR,Ferrari,0,DNF,0
NC,5,Ralf SchumacherRSC,Williams BMW,0,DNF,0
NC,9,Giancarlo FisichellaFIS,Jordan Honda,0,DNF,0
NC,8,Felipe MassaMAS,Sauber Petronas,0,DNF,0
NC,7,Nick HeidfeldHEI,Sauber Petronas,0,DNF,0
NC,15,Jenson ButtonBUT,Renault,0,DNF,0
NC,12,Olivier PanisPAN,BAR Honda,0,DNF,0
NC,25,Allan McNishMCN,Toyota,0,DNF,0
