Pos,No,Driver,Car,Laps,Time/retired,Pts
1,1,Michael SchumacherMSC,Ferrari,65,1:30:29.981,10
2,6,Juan Pablo MontoyaMOY,Williams BMW,65,+35.630s,6
3,3,David CoulthardCOU,McLaren Mercedes,65,+42.623s,4
4,7,Nick HeidfeldHEI,Sauber Petronas,65,+66.697s,3
5,8,Felipe MassaMAS,Sauber Petronas,65,+78.973s,2
6,20,Heinz-Harald FrentzenFRE,Arrows Cosworth,65,+80.430s,1
7,11,Jacques VilleneuveVIL,BAR Honda,64,+1 lap,0
8,25,Allan McNishMCN,Toyota,64,+1 lap,0
9,24,Mika SaloSAL,Toyota,64,+1 lap,0
10,14,Jarno TrulliTRU,Renault,63,DNF,0
11,5,Ralf SchumacherRSC,Williams BMW,63,DNF,0
12,15,Jenson ButtonBUT,Renault,60,DNF,0
NC,12,Olivier PanisPAN,BAR Honda,43,DNF,0
NC,16,Eddie IrvineIRV,Jaguar Cosworth,41,DNF,0
NC,21,Enrique BernoldiBER,Arrows Cosworth,40,DNF,0
NC,10,Takuma SatoSAT,Jordan Honda,10,DNF,0
NC,9,Giancarlo FisichellaFIS,Jordan Honda,5,DNF,0
NC,4,Kimi RäikkönenRAI,McLaren Mercedes,4,DNF,0
NC,17,Pedro de la RosaDLR,Jaguar Cosworth,2,DNF,0
NC,2,Rubens BarrichelloBAR,Ferrari,0,DNF,0
