Pos,No,Driver,Car,Time
1,0,Damon HillHIL,Williams Renault,1:24.960
2,5,Michael SchumacherMSC,Benetton Ford,1:24.963
3,28,Gerhard BergerBER,Ferrari,1:24.980
4,27,Jean AlesiALE,Ferrari,1:25.541
5,7,Mika HakkinenHAK,McLaren Peugeot,1:26.268
6,14,Rubens BarrichelloBAR,Jordan Hart,1:26.271
7,2,David CoulthardCOU,Williams Renault,1:26.337
8,3,Ukyo KatayamaKAT,Tyrrell Yamaha,1:26.414
9,8,Martin BrundleBRU,McLaren Peugeot,1:26.768
10,6,Jos VerstappenVER,Benetton Ford,1:26.841
11,4,Mark BlundellBLU,Tyrrell Yamaha,1:26.920
12,15,Eddie IrvineIRV,Jordan Hart,1:27.065
13,30,Heinz-Harald FrentzenFRE,Sauber Mercedes,1:27.284
14,23,Pierluigi MartiniMAR,Minardi Ford,1:27.522
15,26,Olivier PanisPAN,Ligier Renault,1:27.785
16,10,Gianni MorbidelliMOR,Footwork Ford,1:27.886
17,24,Michele AlboretoALB,Minardi Ford,1:28.100
18,29,Andrea de CesarisDEC,Sauber Mercedes,1:28.212
19,11,Alessandro ZanardiZAN,Lotus Mugen Honda,1:28.225
20,9,Christian FittipaldiFIT,Footwork Ford,1:28.231
21,12,Johnny HerbertHER,Lotus Mugen Honda,1:28.340
22,20,Erik ComasCOM,Larrousse Ford,1:28.519
23,25,Eric BernardBER,Ligier Renault,1:28.955
24,19,Olivier BerettaBER,Larrousse Ford,1:29.299
25,31,David BrabhamBRA,Simtek Ford,1:30.690
26,32,Jean-Marc GounonGOU,Simtek Ford,1:30.722
