Pos,No,Driver,Car,Time
1,27,Jean AlesiALE,Ferrari,1:23.844
2,28,Gerhard BergerBER,Ferrari,1:23.978
3,0,Damon HillHIL,Williams Renault,1:24.158
4,12,Johnny HerbertHER,Lotus Mugen Honda,1:24.374
5,2,David CoulthardCOU,Williams Renault,1:24.502
6,26,Olivier PanisPAN,Ligier Renault,1:25.455
7,7,Mika HakkinenHAK,McLaren Peugeot,1:25.528
8,29,Andrea de CesarisDEC,Sauber Mercedes,1:25.540
9,15,Eddie IrvineIRV,Jordan Hart,1:25.568
10,6,Jos VerstappenVER,Benetton Ford,1:25.618
11,30,Heinz-Harald FrentzenFRE,Sauber Mercedes,1:25.628
12,25,Eric BernardBER,Ligier Renault,1:25.718
13,11,Alessandro ZanardiZAN,Lotus Mugen Honda,1:25.733
14,3,Ukyo KatayamaKAT,Tyrrell Yamaha,1:25.889
15,8,Martin BrundleBRU,McLaren Peugeot,1:25.933
16,14,Rubens BarrichelloBAR,Jordan Hart,1:25.946
17,10,Gianni MorbidelliMOR,Footwork Ford,1:26.002
18,23,Pierluigi MartiniMAR,Minardi Ford,1:26.056
19,9,Christian FittipaldiFIT,Footwork Ford,1:26.337
20,5,Jyrki JarvilehtoJAR,Benetton Ford,1:26.384
21,4,Mark BlundellBLU,Tyrrell Yamaha,1:26.574
22,24,Michele AlboretoALB,Minardi Ford,1:26.832
23,19,Yannick DalmasDAL,Larrousse Ford,1:27.846
24,20,Erik ComasCOM,Larrousse Ford,1:27.894
25,32,Jean-Marc GounonGOU,Simtek Ford,1:28.353
26,31,David BrabhamBRA,Simtek Ford,1:28.619
