Pos,No,Driver,Car,Laps,Time/retired,Pts
1,4,Patrick DepaillerDEP,Tyrrell Ford,75,1:55:14.660,9
2,1,Niki LaudaLAU,Brabham Alfa Romeo,75,+22.450s,6
3,20,Jody ScheckterSCH,Wolf Ford,75,+32.290s,4
4,2,John WatsonWAT,Brabham Alfa Romeo,75,+33.530s,3
5,3,Didier PironiPIR,Tyrrell Ford,75,+68.060s,2
6,35,Riccardo PatresePAT,Arrows Ford,75,+68.770s,1
7,8,Patrick TambayTAM,McLaren Ford,74,+1 lap,0
8,11,Carlos ReutemannREU,Ferrari,74,+1 lap,0
9,14,Emerson FittipaldiFIT,Fittipaldi Ford,74,+1 lap,0
10,15,Jean-Pierre JabouilleJAB,Renault,71,+4 laps,0
11,5,Mario AndrettiAND,Lotus Ford,69,+6 laps,0
NC,12,Gilles VilleneuveVIL,Ferrari,62,DNF,0
NC,6,Ronnie PetersonPET,Lotus Ford,56,DNF,0
NC,7,James HuntHUN,McLaren Ford,43,DNF,0
NC,36,Rolf StommelenSTO,Arrows Ford,38,DNF,0
NC,27,Alan  JonesJON,Williams Ford,29,DNF,0
NC,22,Jacky IckxICK,Ensign Ford,27,DNF,0
NC,16,Hans-Joachim StuckSTU,Shadow Ford,24,DNF,0
NC,26,Jacques LaffiteLAF,Ligier Matra,13,DNF,0
NC,18,Rupert KeeganKEE,Surtees Ford,8,DNF,0
