Pos,No,Driver,Car,Laps,Time/retired,Pts
1,11,Carlos ReutemannREU,Ferrari,63,1:49:59.860,9
2,14,Emerson FittipaldiFIT,Fittipaldi Ford,63,+49.130s,6
3,1,Niki LaudaLAU,Brabham Alfa Romeo,63,+57.020s,4
4,5,Mario AndrettiAND,Lotus Ford,63,+93.120s,3
5,17,Clay RegazzoniREG,Shadow Ford,62,+1 lap,2
6,3,Didier PironiPIR,Tyrrell Ford,62,+1 lap,1
7,9,Jochen MassMAS,ATS Ford,62,+1 lap,0
8,2,John WatsonWAT,Brabham Alfa Romeo,61,+2 laps,0
9,26,Jacques LaffiteLAF,Ligier Matra,61,+2 laps,0
10,36,Riccardo PatresePAT,Arrows Ford,59,+4 laps,0
11,27,Alan  JonesJON,Williams Ford,58,+5 laps,0
NC,25,Hector RebaqueREB,Lotus Ford,40,DNF,0
NC,12,Gilles VilleneuveVIL,Ferrari,35,DNF,0
NC,8,Patrick TambayTAM,McLaren Ford,34,DNF,0
NC,16,Hans-Joachim StuckSTU,Shadow Ford,25,DNF,0
NC,7,James HuntHUN,McLaren Ford,25,DNF,0
NC,20,Jody ScheckterSCH,Wolf Ford,16,DNF,0
NC,6,Ronnie PetersonPET,Lotus Ford,15,DNF,0
NC,22,Danny OngaisONG,Ensign Ford,13,DNF,0
NC,30,Brett LungerLUN,McLaren Ford,11,DNF,0
NC,4,Patrick DepaillerDEP,Tyrrell Ford,8,DNF,0
NC,18,Rupert KeeganKEE,Surtees Ford,5,DNF,0
NC,23,Lamberto LeoniLEO,Ensign Ford,0,DNF,0
NC,10,Jean-Pierre JarierJAR,ATS Ford,,DNS,0
