Pos,No,Driver,Car,Laps,Time/retired,Pts
1,6,Ronnie PetersonPET,Lotus Ford,54,1:41:21.570,9
2,4,Patrick DepaillerDEP,Tyrrell Ford,54,+47.440s,6
3,12,Gilles VilleneuveVIL,Ferrari,54,+99.760s,4
4,14,Emerson FittipaldiFIT,Fittipaldi Ford,53,+1 lap,3
5,26,Jacques LaffiteLAF,Ligier Matra,53,+1 lap,2
6,19,Vittorio BrambillaBRA,Surtees Ford,53,+1 lap,1
7,2,John WatsonWAT,Brabham Alfa Romeo,53,+1 lap,0
8,30,Brett LungerLUN,McLaren Ford,52,+2 laps,0
9,31,Rene ArnouxARN,Martini Ford,52,+2 laps,0
NC,17,Clay RegazzoniREG,Shadow Ford,50,+4 laps,0
NC,32,Keke RosbergROS,Wolf Ford,49,+5 laps,0
DQ,22,Derek DalyDAL,Ensign Ford,43,DSQ,0
NC,8,Patrick TambayTAM,McLaren Ford,40,DNF,0
NC,16,Hans-Joachim StuckSTU,Shadow Ford,33,DNF,0
NC,15,Jean-Pierre JabouilleJAB,Renault,31,DNF,0
NC,1,Niki LaudaLAU,Brabham Alfa Romeo,28,DNF,0
DQ,11,Carlos ReutemannREU,Ferrari,27,DSQ,0
NC,3,Didier PironiPIR,Tyrrell Ford,20,DNF,0
NC,7,James HuntHUN,McLaren Ford,8,DNF,0
NC,27,Alan  JonesJON,Williams Ford,7,DNF,0
NC,23,Harald ErtlERT,Ensign Ford,6,DNF,0
NC,35,Riccardo PatresePAT,Arrows Ford,6,DNF,0
NC,20,Jody ScheckterSCH,Wolf Ford,3,DNF,0
NC,29,Nelson PiquetPIQ,McLaren Ford,2,DNF,0
NC,25,Hector RebaqueREB,Lotus Ford,1,DNF,0
NC,5,Mario AndrettiAND,Lotus Ford,0,DNF,0
