Pos,No,Driver,Car,Laps,Time/retired,Pts
1,11,Carlos ReutemannREU,Ferrari,76,1:42:12.390,9
2,1,Niki LaudaLAU,Brabham Alfa Romeo,76,+1.230s,6
3,2,John WatsonWAT,Brabham Alfa Romeo,76,+37.250s,4
4,4,Patrick DepaillerDEP,Tyrrell Ford,76,+73.270s,3
5,16,Hans-Joachim StuckSTU,Shadow Ford,75,+1 lap,2
6,8,Patrick TambayTAM,McLaren Ford,75,+1 lap,1
7,33,Bruno GiacomelliGIA,McLaren Ford,75,+1 lap,0
8,30,Brett LungerLUN,McLaren Ford,75,+1 lap,0
9,19,Vittorio BrambillaBRA,Surtees Ford,75,+1 lap,0
10,26,Jacques LaffiteLAF,Ligier Matra,73,+3 laps,0
NC,9,Jochen MassMAS,ATS Ford,66,+10 laps,0
NC,10,Keke RosbergROS,ATS Ford,59,DNF,0
NC,17,Clay RegazzoniREG,Shadow Ford,49,DNF,0
NC,15,Jean-Pierre JabouilleJAB,Renault,46,DNF,0
NC,35,Riccardo PatresePAT,Arrows Ford,40,DNF,0
NC,3,Didier PironiPIR,Tyrrell Ford,40,DNF,0
NC,20,Jody ScheckterSCH,Wolf Ford,36,DNF,0
NC,14,Emerson FittipaldiFIT,Fittipaldi Ford,32,DNF,0
NC,37,Arturo MerzarioMER,Merzario Ford,32,DNF,0
NC,22,Derek DalyDAL,Ensign Ford,30,DNF,0
NC,5,Mario AndrettiAND,Lotus Ford,28,DNF,0
NC,27,Alan  JonesJON,Williams Ford,26,DNF,0
NC,12,Gilles VilleneuveVIL,Ferrari,19,DNF,0
NC,25,Hector RebaqueREB,Lotus Ford,15,DNF,0
NC,7,James HuntHUN,McLaren Ford,7,DNF,0
NC,6,Ronnie PetersonPET,Lotus Ford,6,DNF,0
