Pos,No,Driver,Car,Time,Gap,Laps
1,3,Juan Pablo MontoyaMOY,Williams BMW,1:21.415,,12
2,2,Rubens BarrichelloBAR,Ferrari,1:21.587,+0.172s,18
3,1,Michael SchumacherMSC,Ferrari,1:21.608,+0.193s,15
4,4,Ralf SchumacherRSC,Williams BMW,1:21.711,+0.296s,13
5,20,Olivier PanisPAN,Toyota,1:22.257,+0.842s,17
6,5,David CoulthardCOU,McLaren Mercedes,1:22.317,+0.902s,15
7,7,Jarno TrulliTRU,Renault,1:22.332,+0.917s,23
8,6,Kimi RäikkönenRAI,McLaren Mercedes,1:22.400,+0.985s,15
9,8,Fernando AlonsoALO,Renault,1:22.462,+1.047s,16
10,21,Cristiano da MattaDAM,Toyota,1:22.614,+1.199s,18
11,14,Mark WebberWEB,Jaguar Cosworth,1:22.910,+1.495s,20
12,16,Jacques VilleneuveVIL,BAR Honda,1:23.326,+1.911s,4
13,17,Jenson ButtonBUT,BAR Honda,1:23.455,+2.040s,21
14,10,Heinz-Harald FrentzenFRE,Sauber Petronas,1:23.620,+2.205s,19
15,15,Antonio PizzoniaPIZ,Jaguar Cosworth,1:23.703,+2.288s,14
16,11,Giancarlo FisichellaFIS,Jordan Ford,1:23.944,+2.529s,16
17,9,Nick HeidfeldHEI,Sauber Petronas,1:23.945,+2.530s,20
18,12,Ralph FirmanFIR,Jordan Ford,1:23.981,+2.566s,16
19,19,Jos VerstappenVER,Minardi Cosworth,1:25.684,+4.269s,13
20,18,Justin WilsonWIL,Minardi Cosworth,1:25.906,+4.491s,14
