Pos,No,Driver,Car,Time,Gap,Laps
1,2,Rubens BarrichelloBAR,Ferrari,1:11.112,,18
2,7,Jarno TrulliTRU,Renault,1:11.124,+0.012s,23
3,1,Michael SchumacherMSC,Ferrari,1:11.139,+0.027s,16
4,3,Juan Pablo MontoyaMOY,Williams BMW,1:11.232,+0.120s,17
5,5,David CoulthardCOU,McLaren Mercedes,1:11.355,+0.243s,20
6,6,Kimi RäikkönenRAI,McLaren Mercedes,1:11.493,+0.381s,22
7,20,Olivier PanisPAN,Toyota,1:11.758,+0.646s,21
8,14,Mark WebberWEB,Jaguar Cosworth,1:11.800,+0.688s,27
9,4,Ralf SchumacherRSC,Williams BMW,1:12.060,+0.948s,11
10,8,Fernando AlonsoALO,Renault,1:12.135,+1.023s,18
11,17,Jenson ButtonBUT,BAR Honda,1:12.186,+1.074s,23
12,9,Nick HeidfeldHEI,Sauber Petronas,1:12.380,+1.268s,22
13,21,Cristiano da MattaDAM,Toyota,1:12.671,+1.559s,15
14,10,Heinz-Harald FrentzenFRE,Sauber Petronas,1:12.680,+1.568s,17
15,16,Jacques VilleneuveVIL,BAR Honda,1:12.931,+1.819s,19
16,15,Justin WilsonWIL,Jaguar Cosworth,1:13.275,+2.163s,27
17,11,Giancarlo FisichellaFIS,Jordan Ford,1:13.458,+2.346s,15
18,12,Ralph FirmanFIR,Jordan Ford,1:13.749,+2.637s,20
19,19,Jos VerstappenVER,Minardi Cosworth,1:14.335,+3.223s,12
20,18,Nicolas KiesaKIE,Minardi Cosworth,1:14.781,+3.669s,20
