Pos,No,Driver,Car,Laps,Time/retired,Pts
1,14,Mark WebberWEB,RBR Renault,71,1:32:23.081,10
2,5,Robert KubicaKUB,Sauber BMW,71,+7.626s,8
3,1,Lewis HamiltonHAM,McLaren Mercedes,71,+18.944s,6
4,15,Sebastian VettelVET,RBR Renault,71,+19.652s,5
5,22,Jenson ButtonBUT,Brawn Mercedes,71,+29.005s,4
6,4,Kimi RäikkönenRAI,Ferrari,71,+33.340s,3
7,12,Sebastien BuemiBUE,STR Ferrari,71,+35.991s,2
8,23,Rubens BarrichelloBAR,Brawn Mercedes,71,+45.454s,1
9,10,Kamui KobayashiKOB,Toyota,71,+63.324s,0
10,3,Giancarlo FisichellaFIS,Ferrari,71,+70.665s,0
11,21,Vitantonio LiuzziLIU,Force India Mercedes,71,+71.388s,0
12,2,Heikki KovalainenKOV,McLaren Mercedes,71,+73.499s,0
13,8,Romain GrosjeanGRO,Renault,70,+1 lap,0
14,11,Jaime AlguersuariALG,STR Ferrari,70,+1 lap,0
NC,17,Kazuki NakajimaNAK,Williams Toyota,30,DNF,0
NC,16,Nico RosbergROS,Williams Toyota,27,DNF,0
NC,6,Nick HeidfeldHEI,Sauber BMW,21,DNF,0
NC,20,Adrian SutilSUT,Force India Mercedes,0,DNF,0
NC,9,Jarno TrulliTRU,Toyota,0,DNF,0
NC,7,Fernando AlonsoALO,Renault,0,DNF,0
