Pos,No,Driver,Car,Time,Gap,Laps
1,44,Lewis HamiltonHAM,Mercedes,1:20.117,,20
2,63,George RussellRUS,Mercedes,1:20.210,+0.093s,24
3,16,Charles LeclercLEC,Ferrari,1:20.226,+0.109s,22
4,81,Oscar PiastriPIA,McLaren Mercedes,1:20.252,+0.135s,15
5,4,Lando NorrisNOR,McLaren Mercedes,1:20.262,+0.145s,15
6,1,Max VerstappenVER,Red Bull Racing Honda RBPT,1:20.368,+0.251s,24
7,55,Carlos SainzSAI,Ferrari,1:20.463,+0.346s,20
8,23,Alexander AlbonALB,Williams Mercedes,1:20.596,+0.479s,15
9,43,Franco ColapintoCOL,Williams Mercedes,1:20.905,+0.788s,17
10,27,Nico HulkenbergHUL,Haas Ferrari,1:20.943,+0.826s,18
11,14,Fernando AlonsoALO,Aston Martin Aramco Mercedes,1:20.968,+0.851s,22
12,3,Daniel RicciardoRIC,RB Honda RBPT,1:21.077,+0.960s,18
13,22,Yuki TsunodaTSU,RB Honda RBPT,1:21.141,+1.024s,15
14,10,Pierre GaslyGAS,Alpine Renault,1:21.155,+1.038s,20
15,18,Lance StrollSTR,Aston Martin Aramco Mercedes,1:21.157,+1.040s,23
16,20,Kevin MagnussenMAG,Haas Ferrari,1:21.208,+1.091s,21
17,31,Esteban OconOCO,Alpine Renault,1:21.258,+1.141s,19
18,11,Sergio PerezPER,Red Bull Racing Honda RBPT,1:21.287,+1.170s,23
19,77,Valtteri BottasBOT,Kick Sauber Ferrari,1:21.357,+1.240s,20
20,24,Zhou GuanyuZHO,Kick Sauber Ferrari,1:22.035,+1.918s,18
