Pos,No,Driver,Car,Time,Gap,Laps
1,44,Lewis HamiltonHAM,Mercedes,1:12.549,,31
2,1,Max VerstappenVER,Red Bull Racing Honda RBPT,1:12.923,+0.374s,32
3,63,George RussellRUS,Mercedes,1:12.957,+0.408s,33
4,18,Lance StrollSTR,Aston Martin Aramco Mercedes,1:13.026,+0.477s,27
5,81,Oscar PiastriPIA,McLaren Mercedes,1:13.266,+0.717s,32
6,3,Daniel RicciardoRIC,RB Honda RBPT,1:13.279,+0.730s,34
7,4,Lando NorrisNOR,McLaren Mercedes,1:13.293,+0.744s,32
8,14,Fernando AlonsoALO,Aston Martin Aramco Mercedes,1:13.340,+0.791s,30
9,11,Sergio PerezPER,Red Bull Racing Honda RBPT,1:13.342,+0.793s,29
10,16,Charles LeclercLEC,Ferrari,1:13.349,+0.800s,28
11,20,Kevin MagnussenMAG,Haas Ferrari,1:13.439,+0.890s,30
12,55,Carlos SainzSAI,Ferrari,1:13.570,+1.021s,33
13,77,Valtteri BottasBOT,Kick Sauber Ferrari,1:13.642,+1.093s,32
14,2,Logan SargeantSAR,Williams Mercedes,1:13.663,+1.114s,31
15,22,Yuki TsunodaTSU,RB Honda RBPT,1:13.716,+1.167s,31
16,10,Pierre GaslyGAS,Alpine Renault,1:13.737,+1.188s,29
17,27,Nico HulkenbergHUL,Haas Ferrari,1:13.777,+1.228s,27
18,23,Alexander AlbonALB,Williams Mercedes,1:13.880,+1.331s,22
19,31,Esteban OconOCO,Alpine Renault,1:14.075,+1.526s,31
20,24,Zhou GuanyuZHO,Kick Sauber Ferrari,1:18.656,+6.107s,4
