Pos,No,Driver,Car,Time,Gap,Laps
1,4,Lando NorrisNOR,McLaren Mercedes,1:16.098,,17
2,81,Oscar PiastriPIA,McLaren Mercedes,1:16.142,+0.044s,17
3,1,Max VerstappenVER,Red Bull Racing Honda RBPT,1:16.379,+0.281s,27
4,63,George RussellRUS,Mercedes,1:16.564,+0.466s,15
5,55,Carlos SainzSAI,Ferrari,1:16.639,+0.541s,16
6,3,Daniel RicciardoRIC,RB Honda RBPT,1:16.652,+0.554s,15
7,23,Alexander AlbonALB,Williams Mercedes,1:16.661,+0.563s,16
8,27,Nico HulkenbergHUL,Haas Ferrari,1:16.696,+0.598s,15
9,22,Yuki TsunodaTSU,RB Honda RBPT,1:16.744,+0.646s,16
10,44,Lewis HamiltonHAM,Mercedes,1:16.786,+0.688s,14
11,16,Charles LeclercLEC,Ferrari,1:16.803,+0.705s,17
12,77,Valtteri BottasBOT,Kick Sauber Ferrari,1:16.804,+0.706s,20
13,11,Sergio PerezPER,Red Bull Racing Honda RBPT,1:16.954,+0.856s,25
14,14,Fernando AlonsoALO,Aston Martin Aramco Mercedes,1:17.001,+0.903s,21
15,18,Lance StrollSTR,Aston Martin Aramco Mercedes,1:17.085,+0.987s,22
16,2,Logan SargeantSAR,Williams Mercedes,1:17.168,+1.070s,15
17,24,Zhou GuanyuZHO,Kick Sauber Ferrari,1:17.291,+1.193s,15
18,10,Pierre GaslyGAS,Alpine Renault,1:17.499,+1.401s,15
19,20,Kevin MagnussenMAG,Haas Ferrari,1:17.507,+1.409s,17
20,31,Esteban OconOCO,Alpine Renault,1:17.575,+1.477s,16
