Pos,No,Driver,Car,Time,Gap,Laps
1,55,Carlos SainzSAI,Ferrari,1:13.013,,19
2,4,Lando NorrisNOR,McLaren Mercedes,1:13.043,+0.030s,14
3,16,Charles LeclercLEC,Ferrari,1:13.050,+0.037s,18
4,1,Max VerstappenVER,Red Bull Racing Honda RBPT,1:13.087,+0.074s,24
5,63,George RussellRUS,Mercedes,1:13.164,+0.151s,20
6,44,Lewis HamiltonHAM,Mercedes,1:13.359,+0.346s,26
7,11,Sergio PerezPER,Red Bull Racing Honda RBPT,1:13.723,+0.710s,19
8,23,Alexander AlbonALB,Williams Mercedes,1:13.753,+0.740s,14
9,14,Fernando AlonsoALO,Aston Martin Aramco Mercedes,1:13.786,+0.773s,21
10,81,Oscar PiastriPIA,McLaren Mercedes,1:13.907,+0.894s,14
11,31,Esteban OconOCO,Alpine Renault,1:13.950,+0.937s,18
12,10,Pierre GaslyGAS,Alpine Renault,1:13.964,+0.951s,14
13,27,Nico HulkenbergHUL,Haas Ferrari,1:13.975,+0.962s,20
14,77,Valtteri BottasBOT,Kick Sauber Ferrari,1:14.024,+1.011s,19
15,20,Kevin MagnussenMAG,Haas Ferrari,1:14.074,+1.061s,27
16,3,Daniel RicciardoRIC,RB Honda RBPT,1:14.161,+1.148s,17
17,18,Lance StrollSTR,Aston Martin Aramco Mercedes,1:14.254,+1.241s,16
18,22,Yuki TsunodaTSU,RB Honda RBPT,1:14.420,+1.407s,22
19,24,Zhou GuanyuZHO,Kick Sauber Ferrari,1:14.572,+1.559s,17
20,2,Logan SargeantSAR,Williams Mercedes,1:14.729,+1.716s,12
