Pos,No,Driver,Car,Time,Gap,Laps
1,1,Max VerstappenVER,Red Bull Racing Honda RBPT,1:29.563,,23
2,11,Sergio PerezPER,Red Bull Racing Honda RBPT,1:29.832,+0.269s,25
3,63,George RussellRUS,Mercedes,1:29.918,+0.355s,24
4,44,Lewis HamiltonHAM,Mercedes,1:30.037,+0.474s,21
5,14,Fernando AlonsoALO,Aston Martin Aramco Mercedes,1:30.082,+0.519s,24
6,4,Lando NorrisNOR,McLaren Mercedes,1:30.137,+0.574s,14
7,55,Carlos SainzSAI,Ferrari,1:30.171,+0.608s,27
8,81,Oscar PiastriPIA,McLaren Mercedes,1:30.226,+0.663s,19
9,22,Yuki TsunodaTSU,RB Honda RBPT,1:30.341,+0.778s,21
10,16,Charles LeclercLEC,Ferrari,1:30.383,+0.820s,25
11,23,Alexander AlbonALB,Williams Mercedes,1:30.533,+0.970s,23
12,77,Valtteri BottasBOT,Kick Sauber Ferrari,1:30.546,+0.983s,26
13,3,Daniel RicciardoRIC,RB Honda RBPT,1:30.682,+1.119s,24
14,31,Esteban OconOCO,Alpine Renault,1:31.022,+1.459s,18
15,24,Zhou GuanyuZHO,Kick Sauber Ferrari,1:31.067,+1.504s,16
16,27,Nico HulkenbergHUL,Haas Ferrari,1:31.139,+1.576s,21
17,10,Pierre GaslyGAS,Alpine Renault,1:31.141,+1.578s,19
18,18,Lance StrollSTR,Aston Martin Aramco Mercedes,1:31.342,+1.779s,23
19,2,Logan SargeantSAR,Williams Mercedes,1:31.452,+1.889s,20
20,20,Kevin MagnussenMAG,Haas Ferrari,1:31.462,+1.899s,22
