Pos,No,Driver,Car,Laps,Time/retired,Pts
1,7,Jarno TrulliTRU,Renault,77,1:45:46.601,10
2,9,Jenson ButtonBUT,BAR Honda,77,+0.497s,8
3,2,Rubens BarrichelloBAR,Ferrari,77,+75.766s,6
4,3,Juan Pablo MontoyaMOY,Williams BMW,76,+1 lap,5
5,12,Felipe MassaMAS,Sauber Petronas,76,+1 lap,4
6,16,Cristiano da MattaDAM,Toyota,76,+1 lap,3
7,18,Nick HeidfeldHEI,Jordan Ford,75,+2 laps,2
8,17,Olivier PanisPAN,Toyota,74,+3 laps,1
9,21,Zsolt BaumgartnerBAU,Minardi Cosworth,71,+6 laps,0
10,4,Ralf SchumacherRSC,Williams BMW,69,DNF,0
NC,1,Michael SchumacherMSC,Ferrari,45,DNF,0
NC,8,Fernando AlonsoALO,Renault,41,DNF,0
NC,6,Kimi RäikkönenRAI,McLaren Mercedes,27,DNF,0
NC,20,Gianmaria BruniBRU,Minardi Cosworth,15,DNF,0
NC,19,Giorgio PantanoPAN,Jordan Ford,12,DNF,0
NC,14,Mark WebberWEB,Jaguar Cosworth,11,DNF,0
NC,10,Takuma SatoSAT,BAR Honda,2,DNF,0
NC,5,David CoulthardCOU,McLaren Mercedes,2,DNF,0
NC,11,Giancarlo FisichellaFIS,Sauber Petronas,2,DNF,0
NC,15,Christian KlienKLI,Jaguar Cosworth,0,DNF,0
