Pos,No,Driver,Car,Laps,Time/retired,Pts
1,3,Juan Pablo MontoyaMOY,Williams BMW,71,1:28:01.451,10
2,6,Kimi RäikkönenRAI,McLaren Mercedes,71,+1.022s,8
3,2,Rubens BarrichelloBAR,Ferrari,71,+24.099s,6
4,8,Fernando AlonsoALO,Renault,71,+48.908s,5
5,4,Ralf SchumacherRSC,Williams BMW,71,+49.740s,4
6,10,Takuma SatoSAT,BAR Honda,71,+50.248s,3
7,1,Michael SchumacherMSC,Ferrari,71,+50.626s,2
8,12,Felipe MassaMAS,Sauber Petronas,71,+62.310s,1
9,11,Giancarlo FisichellaFIS,Sauber Petronas,71,+63.842s,0
10,7,Jacques VilleneuveVIL,Renault,70,+1 lap,0
11,5,David CoulthardCOU,McLaren Mercedes,70,+1 lap,0
12,16,Jarno TrulliTRU,Toyota,70,+1 lap,0
13,17,Ricardo ZontaZON,Toyota,70,+1 lap,0
14,15,Christian KlienKLI,Jaguar Cosworth,69,+2 laps,0
15,19,Timo GlockGLO,Jordan Ford,69,+2 laps,0
16,21,Zsolt BaumgartnerBAU,Minardi Cosworth,67,+4 laps,0
17,20,Gianmaria BruniBRU,Minardi Cosworth,67,+4 laps,0
NC,14,Mark WebberWEB,Jaguar Cosworth,23,DNF,0
NC,18,Nick HeidfeldHEI,Jordan Ford,15,DNF,0
NC,9,Jenson ButtonBUT,BAR Honda,3,DNF,0
