Pos,No,Driver,Car,Laps,Time/retired,Pts
1,1,Michael SchumacherMSC,Ferrari,66,1:27:32.841,10
2,2,Rubens BarrichelloBAR,Ferrari,66,+13.290s,8
3,7,Jarno TrulliTRU,Renault,66,+32.294s,6
4,8,Fernando AlonsoALO,Renault,66,+32.952s,5
5,10,Takuma SatoSAT,BAR Honda,66,+42.327s,4
6,4,Ralf SchumacherRSC,Williams BMW,66,+73.804s,3
7,11,Giancarlo FisichellaFIS,Sauber Petronas,66,+77.108s,2
8,9,Jenson ButtonBUT,BAR Honda,65,+1 lap,1
9,12,Felipe MassaMAS,Sauber Petronas,65,+1 lap,0
10,5,David CoulthardCOU,McLaren Mercedes,65,+1 lap,0
11,6,Kimi RäikkönenRAI,McLaren Mercedes,65,+1 lap,0
12,14,Mark WebberWEB,Jaguar Cosworth,65,+1 lap,0
13,16,Cristiano da MattaDAM,Toyota,65,+1 lap,0
NC,19,Giorgio PantanoPAN,Jordan Ford,51,DNF,0
NC,3,Juan Pablo MontoyaMOY,Williams BMW,46,DNF,0
NC,15,Christian KlienKLI,Jaguar Cosworth,43,DNF,0
NC,17,Olivier PanisPAN,Toyota,33,DNF,0
NC,18,Nick HeidfeldHEI,Jordan Ford,33,DNF,0
NC,20,Gianmaria BruniBRU,Minardi Cosworth,31,DNF,0
NC,21,Zsolt BaumgartnerBAU,Minardi Cosworth,17,DNF,0
