Pos,No,Driver,Car,Laps,Time/retired,Pts
1,1,Michael SchumacherMSC,Ferrari,70,1:30:18.133,10
2,8,Fernando AlonsoALO,Renault,70,+8.329s,8
3,2,Rubens BarrichelloBAR,Ferrari,70,+31.622s,6
4,7,Jarno TrulliTRU,Renault,70,+32.082s,5
5,9,Jenson ButtonBUT,BAR Honda,70,+32.484s,4
6,5,David CoulthardCOU,McLaren Mercedes,70,+35.520s,3
7,6,Kimi RäikkönenRAI,McLaren Mercedes,70,+36.230s,2
8,3,Juan Pablo MontoyaMOY,Williams BMW,70,+43.419s,1
9,14,Mark WebberWEB,Jaguar Cosworth,70,+52.394s,0
10,4,Marc GeneGEN,Williams BMW,70,+58.166s,0
11,15,Christian KlienKLI,Jaguar Cosworth,69,+1 lap,0
12,11,Giancarlo FisichellaFIS,Sauber Petronas,69,+1 lap,0
13,12,Felipe MassaMAS,Sauber Petronas,69,+1 lap,0
14,16,Cristiano da MattaDAM,Toyota,69,+1 lap,0
15,17,Olivier PanisPAN,Toyota,68,+2 laps,0
16,18,Nick HeidfeldHEI,Jordan Ford,68,+2 laps,0
17,19,Giorgio PantanoPAN,Jordan Ford,67,+3 laps,0
18,20,Gianmaria BruniBRU,Minardi Cosworth,65,DNF,0
NC,21,Zsolt BaumgartnerBAU,Minardi Cosworth,31,DNF,0
NC,10,Takuma SatoSAT,BAR Honda,15,DNF,0
