Pos,No,Driver,Car,Time,Gap,Laps
1,5,Michael SchumacherMSC,Benetton Ford,1:37.951,,23
2,2,Nigel MansellMAN,Williams Renault,1:38.557,+0.606s,22
3,0,Damon HillHIL,Williams Renault,1:38.694,+0.743s,22
4,6,Johnny HerbertHER,Benetton Ford,1:39.351,+1.400s,22
5,7,Mika HakkinenHAK,McLaren Peugeot,1:39.571,+1.620s,21
6,28,Gerhard BergerBER,Ferrari,1:39.712,+1.761s,18
7,30,Heinz-Harald FrentzenFRE,Sauber Mercedes,1:39.812,+1.861s,21
8,27,Jean AlesiALE,Ferrari,1:40.007,+2.056s,20
9,14,Rubens BarrichelloBAR,Jordan Hart,1:40.091,+2.140s,14
10,15,Eddie IrvineIRV,Jordan Hart,1:40.146,+2.195s,12
11,8,Martin BrundleBRU,McLaren Peugeot,1:40.379,+2.428s,23
12,3,Ukyo KatayamaKAT,Tyrrell Yamaha,1:40.705,+2.754s,18
13,4,Mark BlundellBLU,Tyrrell Yamaha,1:41.082,+3.131s,21
14,23,Pierluigi MartiniMAR,Minardi Ford,1:41.422,+3.471s,22
15,29,Jyrki JarvilehtoJAR,Sauber Mercedes,1:41.423,+3.472s,19
16,9,Christian FittipaldiFIT,Footwork Ford,1:41.667,+3.716s,21
17,10,Gianni MorbidelliMOR,Footwork Ford,1:41.734,+3.783s,17
18,12,Alessandro ZanardiZAN,Lotus Mugen Honda,1:41.817,+3.866s,17
19,26,Olivier PanisPAN,Ligier Renault,1:42.168,+4.217s,20
20,25,Franck LagorceLAG,Ligier Renault,1:42.416,+4.465s,23
21,24,Michele AlboretoALB,Minardi Ford,1:42.463,+4.512s,23
22,20,Erik ComasCOM,Larrousse Ford,1:43.224,+5.273s,18
23,19,Hideki NodaNOD,Larrousse Ford,1:43.573,+5.622s,22
24,31,David BrabhamBRA,Simtek Ford,1:43.742,+5.791s,22
25,11,Mika SaloSAL,Lotus Mugen Honda,1:44.913,+6.962s,13
26,34,Bertrand GachotGAC,Pacific Ilmor,1:47.565,+9.614s,18
27,32,Taki InoueINO,Simtek Ford,1:47.731,+9.780s,21
28,33,Paul BelmondoBEL,Pacific Ilmor,1:47.812,+9.861s,18
