Pos,No,Driver,Car,Time,Gap,Laps
1,5,Michael SchumacherMSC,Benetton Ford,1:20.726,,21
2,28,Gerhard BergerBER,Ferrari,1:21.228,+0.502s,17
3,8,Martin BrundleBRU,McLaren Peugeot,1:21.408,+0.682s,22
4,27,Jean AlesiALE,Ferrari,1:21.927,+1.201s,16
5,0,Damon HillHIL,Williams Renault,1:22.544,+1.818s,19
6,14,Rubens BarrichelloBAR,Jordan Hart,1:22.613,+1.887s,21
7,4,Mark BlundellBLU,Tyrrell Yamaha,1:23.091,+2.365s,22
8,3,Ukyo KatayamaKAT,Tyrrell Yamaha,1:23.133,+2.407s,21
9,6,Jos VerstappenVER,Benetton Ford,1:23.246,+2.520s,21
10,10,Gianni MorbidelliMOR,Footwork Ford,1:23.364,+2.638s,19
11,2,David CoulthardCOU,Williams Renault,1:23.442,+2.716s,22
12,24,Michele AlboretoALB,Minardi Ford,1:23.448,+2.722s,23
13,30,Heinz-Harald FrentzenFRE,Sauber Mercedes,1:23.762,+3.036s,22
14,7,Philippe AlliotALL,McLaren Peugeot,1:23.813,+3.087s,18
15,20,Erik ComasCOM,Larrousse Ford,1:24.079,+3.353s,22
16,9,Christian FittipaldiFIT,Footwork Ford,1:24.447,+3.721s,20
17,25,Eric BernardBER,Ligier Renault,1:24.925,+4.199s,21
18,26,Olivier PanisPAN,Ligier Renault,1:24.988,+4.262s,16
19,29,Andrea de CesarisDEC,Sauber Mercedes,1:25.049,+4.323s,13
20,15,Eddie IrvineIRV,Jordan Hart,1:25.242,+4.516s,22
21,12,Johnny HerbertHER,Lotus Mugen Honda,1:25.898,+5.172s,16
22,19,Olivier BerettaBER,Larrousse Ford,1:27.372,+6.646s,16
23,32,Jean-Marc GounonGOU,Simtek Ford,1:29.071,+8.345s,14
24,31,David BrabhamBRA,Simtek Ford,1:29.879,+9.153s,14
25,33,Paul BelmondoBEL,Pacific Ilmor,1:30.633,+9.907s,14
26,11,Alessandro ZanardiZAN,Lotus Mugen Honda,1:30.954,+10.228s,17
27,34,Bertrand GachotGAC,Pacific Ilmor,1:33.967,+13.241s,14
28,23,Pierluigi MartiniMAR,Minardi Ford,1:42.529,+21.803s,6
