Stops,No,Driver,Car,Lap,Time of day,Time,Total
1,7,Mark WebberWEB,Williams BMW,1,14:05:01,32:26.712,32:26.712
1,12,Felipe MassaMAS,Sauber Petronas,17,14:25:58,27.024,27.024
1,19,Narain KarthikeyanKAR,Jordan Toyota,18,14:27:29,26.983,26.983
1,21,Christijan AlbersALB,Minardi Cosworth,20,14:30:03,26.340,26.340
1,5,Fernando AlonsoALO,Renault,22,14:31:38,25.561,25.561
1,6,Giancarlo FisichellaFIS,Renault,23,14:33:00,25.588,25.588
1,2,Rubens BarrichelloBAR,Ferrari,23,14:33:18,25.700,25.700
1,20,Robert DoornbosDOO,Minardi Cosworth,23,14:33:59,26.514,26.514
1,18,Tiago MonteiroMON,Jordan Toyota,23,14:34:02,25.568,25.568
1,15,Christian KlienKLI,RBR Cosworth,24,14:34:31,27.328,27.328
1,1,Michael SchumacherMSC,Ferrari,26,14:36:43,25.944,25.944
1,3,Jenson ButtonBUT,BAR Honda,26,14:36:57,27.087,27.087
1,17,Ralf SchumacherRSC,Toyota,26,14:37:04,26.591,26.591
1,10,Juan Pablo MontoyaMOY,McLaren Mercedes,28,14:38:53,25.609,25.609
1,9,Kimi RäikkönenRAI,McLaren Mercedes,31,14:42:35,27.139,27.139
1,16,Jarno TrulliTRU,Toyota,32,14:44:54,24.977,24.977
1,11,Jacques VilleneuveVIL,Sauber Petronas,34,14:47:34,23.918,23.918
2,19,Narain KarthikeyanKAR,Jordan Toyota,35,14:49:44,24.583,51.566
1,4,Takuma SatoSAT,BAR Honda,37,14:51:04,29.051,29.051
2,21,Christijan AlbersALB,Minardi Cosworth,44,15:01:01,28.101,54.441
3,19,Narain KarthikeyanKAR,Jordan Toyota,44,15:01:28,26.565,1:18.131
2,12,Felipe MassaMAS,Sauber Petronas,46,15:02:58,25.703,52.727
2,18,Tiago MonteiroMON,Jordan Toyota,46,15:03:38,25.296,50.864
2,5,Fernando AlonsoALO,Renault,48,15:04:03,25.244,50.805
2,6,Giancarlo FisichellaFIS,Renault,49,15:05:36,24.003,49.591
2,2,Rubens BarrichelloBAR,Ferrari,50,15:07:13,23.590,49.290
2,10,Juan Pablo MontoyaMOY,McLaren Mercedes,54,15:11:06,23.366,48.975
2,1,Michael SchumacherMSC,Ferrari,54,15:11:46,22.963,48.907
2,16,Jarno TrulliTRU,Toyota,53,15:11:49,28.860,53.837
2,15,Christian KlienKLI,RBR Cosworth,54,15:12:21,23.686,51.014
2,7,Mark WebberWEB,Williams BMW,29,15:12:32,23.781,32:50.493
2,11,Jacques VilleneuveVIL,Sauber Petronas,54,15:13:05,24.299,48.217
2,3,Jenson ButtonBUT,BAR Honda,55,15:13:30,24.606,51.693
2,17,Ralf SchumacherRSC,Toyota,56,15:14:52,22.386,48.977
2,9,Kimi RäikkönenRAI,McLaren Mercedes,59,15:17:15,22.556,49.695
