Stops,No,Driver,Car,Lap,Time of day,Time,Total
1,21,Christijan AlbersALB,Minardi Cosworth,1,14:35:39,34.894,34.894
1,6,Giancarlo FisichellaFIS,Renault,3,14:38:47,19.157,19.157
1,20,Patrick Friesacher FRI,Minardi Cosworth,17,15:01:37,28.604,28.604
1,17,Ralf SchumacherRSC,Toyota,18,15:02:08,28.569,28.569
1,5,Fernando AlonsoALO,Renault,20,15:04:52,26.993,26.993
1,16,Jarno TrulliTRU,Toyota,21,15:06:29,27.362,27.362
1,7,Mark WebberWEB,Williams BMW,21,15:06:45,27.793,27.793
1,18,Tiago MonteiroMON,Jordan Toyota,21,15:08:03,28.208,28.208
1,12,Felipe MassaMAS,Sauber Petronas,22,15:08:40,27.545,27.545
1,8,Nick HeidfeldHEI,Williams BMW,23,15:10:00,27.833,27.833
1,10,Pedro de la RosaDLR,McLaren Mercedes,23,15:10:10,27.840,27.840
2,21,Christijan AlbersALB,Minardi Cosworth,22,15:10:35,28.386,1:03.280
1,9,Kimi RäikkönenRAI,McLaren Mercedes,24,15:11:33,27.189,27.189
1,3,Jenson ButtonBUT,BAR Honda,24,15:11:44,27.843,27.843
1,4,Takuma SatoSAT,BAR Honda,25,15:13:15,27.414,27.414
1,2,Rubens BarrichelloBAR,Ferrari,25,15:13:17,26.841,26.841
1,11,Jacques VilleneuveVIL,Sauber Petronas,25,15:13:32,27.618,27.618
1,14,David CoulthardCOU,RBR Cosworth,26,15:15:15,27.089,27.089
2,20,Patrick Friesacher FRI,Minardi Cosworth,36,15:33:26,28.649,57.253
3,21,Christijan AlbersALB,Minardi Cosworth,38,15:37:13,27.800,1:31.080
2,18,Tiago MonteiroMON,Jordan Toyota,39,15:37:45,29.497,57.705
2,5,Fernando AlonsoALO,Renault,41,15:37:46,25.909,52.902
2,17,Ralf SchumacherRSC,Toyota,41,15:38:34,25.979,54.548
2,16,Jarno TrulliTRU,Toyota,42,15:39:32,25.645,53.007
2,7,Mark WebberWEB,Williams BMW,42,15:40:13,25.783,53.576
2,9,Kimi RäikkönenRAI,McLaren Mercedes,43,15:41:31,25.738,52.927
2,12,Felipe MassaMAS,Sauber Petronas,43,15:42:08,28.811,56.356
2,10,Pedro de la RosaDLR,McLaren Mercedes,44,15:43:27,25.888,53.728
2,11,Jacques VilleneuveVIL,Sauber Petronas,44,15:43:54,25.368,52.986
2,14,David CoulthardCOU,RBR Cosworth,45,15:45:32,24.447,51.536
2,3,Jenson ButtonBUT,BAR Honda,46,15:46:40,1:46.193,2:14.036
2,2,Rubens BarrichelloBAR,Ferrari,46,15:46:48,24.982,51.823
