Pos,No,Driver,Car,Time,Gap,Laps
1,1,Max VerstappenVER,Red Bull Racing Honda RBPT,1:23.106,,22
2,16,Charles LeclercLEC,Ferrari,1:23.397,+0.291s,22
3,14,Fernando AlonsoALO,Aston Martin Aramco Mercedes,1:24.483,+1.377s,18
4,20,Kevin MagnussenMAG,Haas Ferrari,1:24.715,+1.609s,23
5,55,Carlos SainzSAI,Ferrari,1:24.765,+1.659s,14
6,10,Pierre GaslyGAS,Alpine Renault,1:24.825,+1.719s,19
7,18,Lance StrollSTR,Aston Martin Aramco Mercedes,1:24.944,+1.838s,22
8,22,Yuki TsunodaTSU,AlphaTauri Honda RBPT,1:24.955,+1.849s,24
9,77,Valtteri BottasBOT,Alfa Romeo Ferrari,1:24.988,+1.882s,22
10,44,Lewis HamiltonHAM,Mercedes,1:25.087,+1.981s,20
11,27,Nico HulkenbergHUL,Haas Ferrari,1:25.140,+2.034s,20
12,81,Oscar PiastriPIA,McLaren Mercedes,1:25.191,+2.085s,25
13,4,Lando NorrisNOR,McLaren Mercedes,1:25.198,+2.092s,21
14,23,Alexander AlbonALB,Williams Mercedes,1:25.379,+2.273s,21
15,63,George RussellRUS,Mercedes,1:25.435,+2.329s,20
16,21,Nyck De VriesDEV,AlphaTauri Honda RBPT,1:25.725,+2.619s,24
17,11,Sergio PerezPER,Red Bull Racing Honda RBPT,1:25.857,+2.751s,20
18,24,Zhou GuanyuZHO,Alfa Romeo Ferrari,1:26.750,+3.644s,23
19,31,Esteban OconOCO,Alpine Renault,1:26.840,+3.734s,10
20,2,Logan SargeantSAR,Williams Mercedes,1:27.279,+4.173s,16
