Pos,No,Driver,Car,Time,Gap,Laps
1,63,George RussellRUS,Mercedes,1:24.418,,14
2,4,Lando NorrisNOR,McLaren Mercedes,1:24.513,+0.095s,16
3,81,Oscar PiastriPIA,McLaren Mercedes,1:24.810,+0.392s,16
4,23,Alexander AlbonALB,Williams Mercedes,1:24.929,+0.511s,17
5,16,Charles LeclercLEC,Ferrari,1:25.099,+0.681s,27
6,1,Max VerstappenVER,Red Bull Racing Honda RBPT,1:25.153,+0.735s,19
7,31,Esteban OconOCO,Alpine Renault,1:25.194,+0.776s,18
8,2,Logan SargeantSAR,Williams Mercedes,1:25.205,+0.787s,17
9,22,Yuki TsunodaTSU,AlphaTauri Honda RBPT,1:25.222,+0.804s,15
10,24,Zhou GuanyuZHO,Alfa Romeo Ferrari,1:25.258,+0.840s,23
11,11,Sergio PerezPER,Red Bull Racing Honda RBPT,1:25.259,+0.841s,21
12,44,Lewis HamiltonHAM,Mercedes,1:25.292,+0.874s,26
13,10,Pierre GaslyGAS,Alpine Renault,1:25.303,+0.885s,18
14,14,Fernando AlonsoALO,Aston Martin Aramco Mercedes,1:25.343,+0.925s,25
15,18,Lance StrollSTR,Aston Martin Aramco Mercedes,1:25.405,+0.987s,24
16,77,Valtteri BottasBOT,Alfa Romeo Ferrari,1:25.420,+1.002s,16
17,27,Nico HulkenbergHUL,Haas Ferrari,1:25.584,+1.166s,22
18,3,Daniel RicciardoRIC,AlphaTauri Honda RBPT,1:25.597,+1.179s,15
19,20,Kevin MagnussenMAG,Haas Ferrari,1:25.652,+1.234s,20
20,55,Carlos SainzSAI,Ferrari,1:25.713,+1.295s,29
