Pos,No,Driver,Car,Time,Gap,Laps
1,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,1:39.711,,27
2,33,Max VerstappenVER,Red Bull Racing TAG Heuer,1:39.912,+0.201s,27
3,5,Sebastian VettelVET,Ferrari,1:39.997,+0.286s,23
4,7,Kimi RäikkönenRAI,Ferrari,1:40.486,+0.775s,21
5,27,Nico HulkenbergHUL,Renault,1:41.105,+1.394s,26
6,44,Lewis HamiltonHAM,Mercedes,1:41.232,+1.521s,28
7,55,Carlos SainzSAI,Renault,1:41.329,+1.618s,23
8,77,Valtteri BottasBOT,Mercedes,1:41.429,+1.718s,28
9,16,Charles LeclercLEC,Sauber Ferrari,1:42.035,+2.324s,24
10,8,Romain GrosjeanGRO,Haas Ferrari,1:42.108,+2.397s,21
11,9,Marcus EricssonERI,Sauber Ferrari,1:42.408,+2.697s,23
12,11,Sergio PerezPER,Force India Mercedes,1:42.412,+2.701s,25
13,20,Kevin MagnussenMAG,Haas Ferrari,1:42.452,+2.741s,20
14,14,Fernando AlonsoALO,McLaren Renault,1:42.630,+2.919s,23
15,31,Esteban OconOCO,Force India Mercedes,1:43.177,+3.466s,25
16,10,Pierre GaslyGAS,Scuderia Toro Rosso Honda,1:43.240,+3.529s,25
17,28,Brendon HartleyHAR,Scuderia Toro Rosso Honda,1:43.485,+3.774s,30
18,18,Lance StrollSTR,Williams Mercedes,1:43.849,+4.138s,30
19,35,Sergey SirotkinSIR,Williams Mercedes,1:44.036,+4.325s,29
20,2,Stoffel VandoorneVAN,McLaren Renault,1:45.160,+5.449s,11
