Pos,No,Driver,Car,Time,Gap,Laps
1,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,1:31.060,,14
2,77,Valtteri BottasBOT,Mercedes,1:31.364,+0.304s,24
3,7,Kimi RäikkönenRAI,Ferrari,1:31.458,+0.398s,18
4,5,Sebastian VettelVET,Ferrari,1:31.470,+0.410s,17
5,44,Lewis HamiltonHAM,Mercedes,1:32.272,+1.212s,21
6,8,Romain GrosjeanGRO,Haas Ferrari,1:32.516,+1.456s,23
7,10,Pierre GaslyGAS,Scuderia Toro Rosso Honda,1:32.779,+1.719s,26
8,55,Carlos SainzSAI,Renault,1:32.885,+1.825s,21
9,20,Kevin MagnussenMAG,Haas Ferrari,1:32.971,+1.911s,19
10,27,Nico HulkenbergHUL,Renault,1:33.104,+2.044s,18
11,14,Fernando AlonsoALO,McLaren Renault,1:33.223,+2.163s,24
12,16,Charles LeclercLEC,Sauber Ferrari,1:33.278,+2.218s,20
13,2,Stoffel VandoorneVAN,McLaren Renault,1:33.364,+2.304s,25
14,18,Lance StrollSTR,Williams Mercedes,1:33.379,+2.319s,22
15,35,Sergey SirotkinSIR,Williams Mercedes,1:33.467,+2.407s,29
16,28,Brendon HartleyHAR,Scuderia Toro Rosso Honda,1:33.497,+2.437s,27
17,9,Marcus EricssonERI,Sauber Ferrari,1:33.508,+2.448s,22
18,11,Sergio PerezPER,Force India Mercedes,1:33.662,+2.602s,26
19,31,Esteban OconOCO,Force India Mercedes,1:33.794,+2.734s,23
20,33,Max VerstappenVER,Red Bull Racing TAG Heuer,,,2
