Pos,No,Driver,Car,Time,Gap,Laps
1,11,Sergio PerezPER,Force India Mercedes,1:34.000,,18
2,7,Kimi RäikkönenRAI,Ferrari,1:34.550,+0.550s,28
3,31,Esteban OconOCO,Force India Mercedes,1:34.593,+0.593s,17
4,28,Brendon HartleyHAR,Scuderia Toro Rosso Honda,1:35.024,+1.024s,17
5,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,1:35.207,+1.207s,13
6,10,Pierre GaslyGAS,Scuderia Toro Rosso Honda,1:35.438,+1.438s,19
7,33,Max VerstappenVER,Red Bull Racing TAG Heuer,1:35.665,+1.665s,10
8,55,Carlos SainzSAI,Renault,1:35.995,+1.995s,15
9,27,Nico HulkenbergHUL,Renault,1:36.107,+2.107s,15
10,77,Valtteri BottasBOT,Mercedes,1:36.238,+2.238s,8
11,44,Lewis HamiltonHAM,Mercedes,1:36.546,+2.546s,6
12,16,Charles LeclercLEC,Sauber Ferrari,1:36.648,+2.648s,10
13,20,Kevin MagnussenMAG,Haas Ferrari,1:37.066,+3.066s,13
14,14,Fernando AlonsoALO,McLaren Renault,1:37.426,+3.426s,14
15,8,Romain GrosjeanGRO,Haas Ferrari,1:37.683,+3.683s,13
16,9,Marcus EricssonERI,Sauber Ferrari,1:37.790,+3.790s,11
17,5,Sebastian VettelVET,Ferrari,1:37.867,+3.867s,4
18,35,Sergey SirotkinSIR,Williams Mercedes,1:37.929,+3.929s,10
19,18,Lance StrollSTR,Williams Mercedes,1:38.253,+4.253s,8
20,47,Lando NorrisNOR,McLaren Renault,1:38.282,+4.282s,9
