Pos,No,Driver,Car,Time,Gap,Laps
1,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,1:17.613,,30
2,5,Sebastian VettelVET,Ferrari,1:17.692,+0.079s,24
3,33,Max VerstappenVER,Red Bull Racing TAG Heuer,1:17.701,+0.088s,29
4,7,Kimi RäikkönenRAI,Ferrari,1:17.948,+0.335s,23
5,44,Lewis HamiltonHAM,Mercedes,1:18.036,+0.423s,28
6,77,Valtteri BottasBOT,Mercedes,1:18.470,+0.857s,20
7,8,Romain GrosjeanGRO,Haas Ferrari,1:18.975,+1.362s,17
8,27,Nico HulkenbergHUL,Renault,1:19.025,+1.412s,14
9,55,Carlos SainzSAI,Renault,1:19.128,+1.515s,32
10,20,Kevin MagnussenMAG,Haas Ferrari,1:19.187,+1.574s,29
11,10,Pierre GaslyGAS,Scuderia Toro Rosso Honda,1:19.352,+1.739s,30
12,14,Fernando AlonsoALO,McLaren Renault,1:19.690,+2.077s,24
13,28,Brendon HartleyHAR,Scuderia Toro Rosso Honda,1:19.841,+2.228s,32
14,18,Lance StrollSTR,Williams Mercedes,1:20.012,+2.399s,33
15,31,Esteban OconOCO,Force India Mercedes,1:20.065,+2.452s,30
16,2,Stoffel VandoorneVAN,McLaren Renault,1:20.151,+2.538s,28
17,11,Sergio PerezPER,Force India Mercedes,1:20.159,+2.546s,27
18,36,Antonio GiovinazziGIO,Sauber Ferrari,1:20.293,+2.680s,31
19,35,Sergey SirotkinSIR,Williams Mercedes,1:20.307,+2.694s,28
20,9,Marcus EricssonERI,Sauber Ferrari,1:20.697,+3.084s,12
