Pos,No,Driver,Car,Time,Gap,Laps
1,4,Lando NorrisNOR,McLaren Mercedes,1:42.260,,19
2,81,Oscar PiastriPIA,McLaren Mercedes,1:42.475,+0.215s,23
3,1,Max VerstappenVER,Red Bull Racing Honda RBPT,1:42.477,+0.217s,26
4,16,Charles LeclercLEC,Ferrari,1:42.837,+0.577s,23
5,55,Carlos SainzSAI,Ferrari,1:43.098,+0.838s,25
6,63,George RussellRUS,Mercedes,1:43.290,+1.030s,24
7,31,Esteban OconOCO,Alpine Renault,1:43.401,+1.141s,23
8,20,Kevin MagnussenMAG,Haas Ferrari,1:43.485,+1.225s,21
9,11,Sergio PerezPER,Red Bull Racing Honda RBPT,1:43.504,+1.244s,24
10,44,Lewis HamiltonHAM,Mercedes,1:43.519,+1.259s,25
11,18,Lance StrollSTR,Aston Martin Aramco Mercedes,1:43.532,+1.272s,21
12,14,Fernando AlonsoALO,Aston Martin Aramco Mercedes,1:43.538,+1.278s,24
13,77,Valtteri BottasBOT,Kick Sauber Ferrari,1:43.675,+1.415s,24
14,3,Daniel RicciardoRIC,RB Honda RBPT,1:43.823,+1.563s,21
15,10,Pierre GaslyGAS,Alpine Renault,1:43.829,+1.569s,24
16,27,Nico HulkenbergHUL,Haas Ferrari,1:43.846,+1.586s,21
17,23,Alexander AlbonALB,Williams Mercedes,1:43.892,+1.632s,23
18,2,Logan SargeantSAR,Williams Mercedes,1:44.226,+1.966s,24
19,24,Zhou GuanyuZHO,Kick Sauber Ferrari,1:44.302,+2.042s,23
20,22,Yuki TsunodaTSU,RB Honda RBPT,1:44.348,+2.088s,24
