Pos,No,Driver,Car,Time,Gap,Laps
1,1,Fernando AlonsoALO,McLaren Mercedes,1:22.054,,10
2,2,Lewis HamiltonHAM,McLaren Mercedes,1:22.200,+0.146s,11
3,5,Felipe MassaMAS,Ferrari,1:22.615,+0.561s,11
4,9,Nick HeidfeldHEI,Sauber BMW,1:22.855,+0.801s,15
5,10,Robert KubicaKUB,Sauber BMW,1:23.287,+1.233s,14
6,16,Nico RosbergROS,Williams Toyota,1:23.454,+1.400s,13
7,17,Alexander WurzWUR,Williams Toyota,1:23.596,+1.542s,15
8,12,Jarno TrulliTRU,Toyota,1:23.672,+1.618s,16
9,4,Heikki KovalainenKOV,Renault,1:23.672,+1.618s,12
10,15,Mark WebberWEB,Red Bull Renault,1:23.708,+1.654s,13
11,7,Jenson ButtonBUT,Honda,1:23.803,+1.749s,15
12,8,Rubens BarrichelloBAR,Honda,1:23.830,+1.776s,14
13,19,Sebastian VettelVET,STR Ferrari,1:23.853,+1.799s,14
14,3,Giancarlo FisichellaFIS,Renault,1:23.877,+1.823s,12
15,23,Anthony DavidsonDAV,Super Aguri Honda,1:23.942,+1.888s,12
16,22,Takuma SatoSAT,Super Aguri Honda,1:24.022,+1.968s,16
17,14,David CoulthardCOU,Red Bull Renault,1:24.055,+2.001s,12
18,11,Ralf SchumacherRSC,Toyota,1:24.167,+2.113s,13
19,18,Vitantonio LiuzziLIU,STR Ferrari,1:24.208,+2.154s,15
20,6,Kimi RäikkönenRAI,Ferrari,1:24.442,+2.388s,3
21,21,Sakon YamamotoYAM,Spyker Ferrari,1:24.736,+2.682s,17
22,20,Adrian SutilSUT,Spyker Ferrari,1:24.943,+2.889s,18
