Pos,No,Driver,Car,Time,Gap,Laps
1,6,Kimi RäikkönenRAI,Ferrari,1:31.396,,18
2,2,Lewis HamiltonHAM,McLaren Mercedes,1:31.627,+0.231s,12
3,1,Fernando AlonsoALO,McLaren Mercedes,1:32.039,+0.643s,11
4,10,Robert KubicaKUB,Sauber BMW,1:32.039,+0.643s,18
5,5,Felipe MassaMAS,Ferrari,1:32.217,+0.821s,18
6,16,Nico RosbergROS,Williams Toyota,1:32.344,+0.948s,16
7,9,Nick HeidfeldHEI,Sauber BMW,1:32.581,+1.185s,20
8,15,Mark WebberWEB,Red Bull Renault,1:32.632,+1.236s,16
9,14,David CoulthardCOU,Red Bull Renault,1:32.679,+1.283s,18
10,11,Ralf SchumacherRSC,Toyota,1:32.788,+1.392s,21
11,18,Vitantonio LiuzziLIU,STR Ferrari,1:32.841,+1.445s,20
12,7,Jenson ButtonBUT,Honda,1:32.869,+1.473s,18
13,12,Jarno TrulliTRU,Toyota,1:32.936,+1.540s,20
14,19,Scott SpeedSPE,STR Ferrari,1:32.974,+1.578s,14
15,17,Alexander WurzWUR,Williams Toyota,1:33.154,+1.758s,16
16,3,Giancarlo FisichellaFIS,Renault,1:33.214,+1.818s,17
17,8,Rubens BarrichelloBAR,Honda,1:33.229,+1.833s,19
18,4,Heikki KovalainenKOV,Renault,1:33.484,+2.088s,13
19,23,Anthony DavidsonDAV,Super Aguri Honda,1:33.792,+2.396s,20
20,22,Takuma SatoSAT,Super Aguri Honda,1:33.945,+2.549s,19
21,20,Adrian SutilSUT,Spyker Ferrari,1:34.423,+3.027s,20
22,21,Markus WinkelhockWIN,Spyker Ferrari,1:36.090,+4.694s,19
