Pos,No,Driver,Car,Time,Gap,Laps
1,2,Lewis HamiltonHAM,McLaren Mercedes,1:32.543,,12
2,6,Kimi RäikkönenRAI,Ferrari,1:32.549,+0.006s,16
3,9,Nick HeidfeldHEI,Sauber BMW,1:32.652,+0.109s,15
4,10,Robert KubicaKUB,Sauber BMW,1:32.755,+0.212s,15
5,23,Anthony DavidsonDAV,Super Aguri Honda,1:32.900,+0.357s,20
6,5,Felipe MassaMAS,Ferrari,1:32.950,+0.407s,12
7,1,Fernando AlonsoALO,McLaren Mercedes,1:33.235,+0.692s,11
8,15,Mark WebberWEB,Red Bull Renault,1:33.399,+0.856s,14
9,3,Giancarlo FisichellaFIS,Renault,1:33.602,+1.059s,17
10,4,Heikki KovalainenKOV,Renault,1:33.605,+1.062s,21
11,16,Nico RosbergROS,Williams Toyota,1:33.614,+1.071s,14
12,17,Alexander WurzWUR,Williams Toyota,1:33.658,+1.115s,17
13,18,Vitantonio LiuzziLIU,STR Ferrari,1:33.700,+1.157s,18
14,12,Jarno TrulliTRU,Toyota,1:33.724,+1.181s,22
15,14,David CoulthardCOU,Red Bull Renault,1:33.826,+1.283s,14
16,7,Jenson ButtonBUT,Honda,1:34.023,+1.480s,20
17,22,Takuma SatoSAT,Super Aguri Honda,1:34.082,+1.539s,21
18,8,Rubens BarrichelloBAR,Honda,1:34.397,+1.854s,17
19,19,Scott SpeedSPE,STR Ferrari,1:34.791,+2.248s,12
20,11,Ralf SchumacherRSC,Toyota,1:35.144,+2.601s,11
21,21,Christijan AlbersALB,Spyker Ferrari,1:35.395,+2.852s,22
22,20,Adrian SutilSUT,Spyker Ferrari,1:35.436,+2.893s,18
