Pos,No,Driver,Car,Time,Gap,Laps
1,17,Alexander WurzWUR,Williams Toyota,1:32.746,,3
2,16,Nico RosbergROS,Williams Toyota,1:34.758,+2.012s,3
3,12,Jarno TrulliTRU,Toyota,1:36.150,+3.404s,3
4,19,Sebastian VettelVET,STR Ferrari,,,1
5,20,Adrian SutilSUT,Spyker Ferrari,,,1
6,21,Sakon YamamotoYAM,Spyker Ferrari,,,1
7,18,Vitantonio LiuzziLIU,STR Ferrari,,,1
8,10,Robert KubicaKUB,Sauber BMW,,,1
9,3,Giancarlo FisichellaFIS,Renault,,,1
10,4,Heikki KovalainenKOV,Renault,,,1
11,11,Ralf SchumacherRSC,Toyota,,,2
12,9,Nick HeidfeldHEI,Sauber BMW,,,1
13,22,Takuma SatoSAT,Super Aguri Honda,,,2
14,15,Mark WebberWEB,Red Bull Renault,,,1
15,23,Anthony DavidsonDAV,Super Aguri Honda,,,2
16,7,Jenson ButtonBUT,Honda,,,2
17,14,David CoulthardCOU,Red Bull Renault,,,1
18,1,Fernando AlonsoALO,McLaren Mercedes,,,2
19,8,Rubens BarrichelloBAR,Honda,,,2
20,2,Lewis HamiltonHAM,McLaren Mercedes,,,1
21,5,Felipe MassaMAS,Ferrari,,,1
