Pos,No,Driver,Car,Time,Gap,Laps
1,77,Valtteri BottasBOT,Mercedes,1:29.106,,29
2,44,Lewis HamiltonHAM,Mercedes,1:29.184,+0.078s,29
3,33,Max VerstappenVER,Red Bull Racing TAG Heuer,1:29.604,+0.498s,26
4,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,1:29.942,+0.836s,19
5,7,Kimi RäikkönenRAI,Ferrari,1:30.137,+1.031s,19
6,5,Sebastian VettelVET,Ferrari,1:30.517,+1.411s,19
7,26,Daniil KvyatKVY,Toro Rosso,1:30.895,+1.789s,21
8,14,Fernando AlonsoALO,McLaren Honda,1:30.993,+1.887s,20
9,19,Felipe MassaMAS,Williams Mercedes,1:30.999,+1.893s,26
10,2,Stoffel VandoorneVAN,McLaren Honda,1:31.041,+1.935s,27
11,55,Carlos SainzSAI,Toro Rosso,1:31.200,+2.094s,24
12,31,Esteban OconOCO,Force India Mercedes,1:31.210,+2.104s,32
13,11,Sergio PerezPER,Force India Mercedes,1:31.297,+2.191s,34
14,8,Romain GrosjeanGRO,Haas Ferrari,1:31.610,+2.504s,24
15,18,Lance StrollSTR,Williams Mercedes,1:31.684,+2.578s,24
16,50,Antonio GiovinazziGIO,Haas Ferrari,1:32.031,+2.925s,24
17,27,Nico HulkenbergHUL,Renault,1:32.171,+3.065s,19
18,30,Jolyon PalmerPAL,Renault,1:32.450,+3.344s,16
19,94,Pascal WehrleinWEH,Sauber Ferrari,1:33.029,+3.923s,23
20,9,Marcus EricssonERI,Sauber Ferrari,1:33.399,+4.293s,26
