Pos,No,Driver,Car,Laps,Time/retired,Pts
1,2,Johnny HerbertHER,Benetton Renault,53,1:18:27.916,10
2,8,Mika HakkinenHAK,McLaren Mercedes,53,+17.779s,6
3,30,Heinz-Harald FrentzenFRE,Sauber Ford,53,+24.321s,4
4,7,Mark BlundellBLU,McLaren Mercedes,53,+28.223s,3
5,4,Mika SaloSAL,Tyrrell Yamaha,52,+1 lap,2
6,29,Jean-Christophe BoullionBOU,Sauber Ford,52,+1 lap,1
7,9,Massimiliano PapisPAP,Footwork Hart,52,+1 lap,0
8,10,Taki InoueINO,Footwork Hart,52,+1 lap,0
9,21,Pedro DinizDIN,Forti Ford,50,+3 laps,0
10,3,Ukyo KatayamaKAT,Tyrrell Yamaha,47,+6 laps,0
NC,27,Jean AlesiALE,Ferrari,45,DNF,0
NC,14,Rubens BarrichelloBAR,Jordan Peugeot,43,DNF,0
NC,15,Eddie IrvineIRV,Jordan Peugeot,40,DNF,0
NC,28,Gerhard BergerBER,Ferrari,32,DNF,0
NC,24,Luca BadoerBAD,Minardi Ford,26,DNF,0
NC,1,Michael SchumacherMSC,Benetton Renault,23,DNF,0
NC,5,Damon HillHIL,Williams Renault,23,DNF,0
NC,26,Olivier PanisPAN,Ligier Mugen Honda,20,DNF,0
NC,6,David CoulthardCOU,Williams Renault,13,DNF,0
NC,25,Martin BrundleBRU,Ligier Mugen Honda,10,DNF,0
NC,16,Giovanni LavaggiLAV,Pacific Ilmor,6,DNF,0
NC,23,Pedro LamyLAM,Minardi Ford,0,DNF,0
