Pos,No,Driver,Car,Laps,Time/retired,Pts
1,2,Johnny HerbertHER,Benetton Renault,61,1:34:35.093,10
2,27,Jean AlesiALE,Ferrari,61,+16.479s,6
3,6,David CoulthardCOU,Williams Renault,61,+23.888s,4
4,26,Olivier PanisPAN,Ligier Mugen Honda,61,+93.168s,3
5,7,Mark BlundellBLU,McLaren Mercedes,61,+108.172s,2
6,30,Heinz-Harald FrentzenFRE,Sauber Ford,60,+1 lap,1
7,23,Pierluigi MartiniMAR,Minardi Ford,60,+1 lap,0
8,4,Mika SaloSAL,Tyrrell Yamaha,60,+1 lap,0
9,29,Jean-Christophe BoullionBOU,Sauber Ford,60,+1 lap,0
10,24,Luca BadoerBAD,Minardi Ford,60,+1 lap,0
11,14,Rubens BarrichelloBAR,Jordan Peugeot,59,DNF,0
12,16,Bertrand GachotGAC,Pacific Ilmor,58,+3 laps,0
NC,22,Roberto MorenoMOR,Forti Ford,48,DNF,0
NC,1,Michael SchumacherMSC,Benetton Renault,45,DNF,0
NC,5,Damon HillHIL,Williams Renault,45,DNF,0
NC,9,Massimiliano PapisPAP,Footwork Hart,28,DNF,0
NC,3,Ukyo KatayamaKAT,Tyrrell Yamaha,22,DNF,0
NC,17,Andrea MonterminiMON,Pacific Ilmor,21,DNF,0
NC,8,Mika HakkinenHAK,McLaren Mercedes,20,DNF,0
NC,28,Gerhard BergerBER,Ferrari,20,DNF,0
NC,25,Martin BrundleBRU,Ligier Mugen Honda,16,DNF,0
NC,10,Taki InoueINO,Footwork Hart,16,DNF,0
NC,21,Pedro DinizDIN,Forti Ford,13,DNF,0
NC,15,Eddie IrvineIRV,Jordan Peugeot,2,DNF,0
