Pos,No,Driver,Car,Laps,Time/retired,Pts
1,1,Michael SchumacherMSC,Benetton Renault,44,1:36:47.875,10
2,5,Damon HillHIL,Williams Renault,44,+19.493s,6
3,25,Martin BrundleBRU,Ligier Mugen Honda,44,+24.998s,4
4,30,Heinz-Harald FrentzenFRE,Sauber Ford,44,+26.972s,3
5,7,Mark BlundellBLU,McLaren Mercedes,44,+33.772s,2
6,14,Rubens BarrichelloBAR,Jordan Peugeot,44,+39.674s,1
7,2,Johnny HerbertHER,Benetton Renault,44,+54.048s,0
8,4,Mika SaloSAL,Tyrrell Yamaha,44,+54.548s,0
9,26,Olivier PanisPAN,Ligier Mugen Honda,44,+66.170s,0
10,23,Pedro LamyLAM,Minardi Ford,44,+79.789s,0
11,29,Jean-Christophe BoullionBOU,Sauber Ford,43,+1 lap,0
12,10,Taki InoueINO,Footwork Hart,43,+1 lap,0
13,21,Pedro DinizDIN,Forti Ford,42,+2 laps,0
14,22,Roberto MorenoMOR,Forti Ford,42,+2 laps,0
NC,3,Ukyo KatayamaKAT,Tyrrell Yamaha,28,DNF,0
NC,16,Giovanni LavaggiLAV,Pacific Ilmor,27,DNF,0
NC,24,Luca BadoerBAD,Minardi Ford,23,DNF,0
NC,28,Gerhard BergerBER,Ferrari,22,DNF,0
NC,15,Eddie IrvineIRV,Jordan Peugeot,21,DNF,0
NC,9,Massimiliano PapisPAP,Footwork Hart,20,DNF,0
NC,17,Andrea MonterminiMON,Pacific Ilmor,18,DNF,0
NC,6,David CoulthardCOU,Williams Renault,13,DNF,0
NC,27,Jean AlesiALE,Ferrari,4,DNF,0
NC,8,Mika HakkinenHAK,McLaren Mercedes,1,DNF,0
