Pos,No,Driver,Car,Laps,Time/retired,Pts
1,5,Damon HillHIL,Williams Renault,77,1:46:25.721,10
2,6,David CoulthardCOU,Williams Renault,77,+33.398s,6
3,28,Gerhard BergerBER,Ferrari,76,+1 lap,4
4,2,Johnny HerbertHER,Benetton Renault,76,+1 lap,3
5,30,Heinz-Harald FrentzenFRE,Sauber Ford,76,+1 lap,2
6,26,Olivier PanisPAN,Ligier Mugen Honda,76,+1 lap,1
7,14,Rubens BarrichelloBAR,Jordan Peugeot,76,+1 lap,0
8,24,Luca BadoerBAD,Minardi Ford,75,+2 laps,0
9,23,Pedro LamyLAM,Minardi Ford,74,+3 laps,0
10,29,Jean-Christophe BoullionBOU,Sauber Ford,74,+3 laps,0
11,1,Michael SchumacherMSC,Benetton Renault,73,DNF,0
12,17,Andrea MonterminiMON,Pacific Ilmor,73,+4 laps,0
13,15,Eddie IrvineIRV,Jordan Peugeot,70,DNF,0
NC,25,Martin BrundleBRU,Ligier Mugen Honda,67,DNF,0
NC,4,Mika SaloSAL,Tyrrell Yamaha,58,DNF,0
NC,7,Mark BlundellBLU,McLaren Mercedes,54,DNF,0
NC,3,Ukyo KatayamaKAT,Tyrrell Yamaha,46,DNF,0
NC,9,Massimiliano PapisPAP,Footwork Hart,45,DNF,0
NC,27,Jean AlesiALE,Ferrari,42,DNF,0
NC,21,Pedro DinizDIN,Forti Ford,32,DNF,0
NC,10,Taki InoueINO,Footwork Hart,13,DNF,0
NC,22,Roberto MorenoMOR,Forti Ford,8,DNF,0
NC,16,Giovanni LavaggiLAV,Pacific Ilmor,5,DNF,0
NC,8,Mika HakkinenHAK,McLaren Mercedes,3,DNF,0
