Pos,No,Driver,Car,Laps,Time/retired,Pts
1,1,Michael SchumacherMSC,Benetton Renault,71,1:38:34.154,10
2,6,David CoulthardCOU,Williams Renault,71,+8.060s,6
3,28,Gerhard BergerBER,Ferrari,70,+1 lap,4
4,8,Mika HakkinenHAK,McLaren Mercedes,70,+1 lap,3
5,27,Jean AlesiALE,Ferrari,70,+1 lap,2
6,7,Mark BlundellBLU,McLaren Mercedes,70,+1 lap,1
7,4,Mika SaloSAL,Tyrrell Yamaha,69,+2 laps,0
8,25,Aguri SuzukiSUZ,Ligier Mugen Honda,69,+2 laps,0
9,17,Andrea MonterminiMON,Pacific Ilmor,65,+6 laps,0
10,21,Pedro DinizDIN,Forti Ford,64,+7 laps,0
NC,9,Gianni MorbidelliMOR,Footwork Hart,62,DNF,0
NC,10,Taki InoueINO,Footwork Hart,48,DNF,0
NC,24,Luca BadoerBAD,Minardi Ford,47,DNF,0
NC,22,Roberto MorenoMOR,Forti Ford,47,DNF,0
NC,29,Karl WendlingerWEN,Sauber Ford,41,DNF,0
NC,5,Damon HillHIL,Williams Renault,30,DNF,0
NC,2,Johnny HerbertHER,Benetton Renault,30,DNF,0
NC,16,Bertrand GachotGAC,Pacific Ilmor,23,DNF,0
NC,14,Rubens BarrichelloBAR,Jordan Peugeot,16,DNF,0
NC,12,Jos VerstappenVER,Simtek Ford,16,DNF,0
NC,3,Ukyo KatayamaKAT,Tyrrell Yamaha,15,DNF,0
NC,15,Eddie IrvineIRV,Jordan Peugeot,15,DNF,0
NC,11,Domenico SchiattarellaSCH,Simtek Ford,12,DNF,0
NC,30,Heinz-Harald FrentzenFRE,Sauber Ford,10,DNF,0
NC,26,Olivier PanisPAN,Ligier Mugen Honda,0,DNF,0
NC,23,Pierluigi MartiniMAR,Minardi Ford,0,DNF,0
