Pos,No,Driver,Car,Time,Gap,Laps
1,8,Mika HakkinenHAK,McLaren Mercedes,1:22.147,,17
2,7,David CoulthardCOU,McLaren Mercedes,1:22.965,+0.818s,25
3,15,Johnny HerbertHER,Sauber Petronas,1:23.237,+1.090s,43
4,4,Eddie IrvineIRV,Ferrari,1:23.421,+1.274s,24
5,3,Michael SchumacherMSC,Ferrari,1:23.468,+1.321s,20
6,2,Heinz-Harald FrentzenFRE,Williams Mecachrome,1:23.843,+1.696s,29
7,18,Rubens BarrichelloBAR,Stewart Ford,1:24.037,+1.890s,25
8,1,Jacques VilleneuveVIL,Williams Mecachrome,1:24.198,+2.051s,20
9,14,Jean AlesiALE,Sauber Petronas,1:24.257,+2.110s,4
10,11,Olivier PanisPAN,Prost Peugeot,1:24.272,+2.125s,32
11,5,Giancarlo FisichellaFIS,Benetton Playlife,1:24.286,+2.139s,29
12,6,Alexander WurzWUR,Benetton Playlife,1:24.311,+2.164s,20
13,10,Ralf SchumacherRSC,Jordan Mugen Honda,1:24.420,+2.273s,36
14,9,Damon HillHIL,Jordan Mugen Honda,1:24.888,+2.741s,41
15,12,Jarno TrulliTRU,Prost Peugeot,1:24.897,+2.750s,38
16,22,Shinji NakanoNAK,Minardi Ford,1:25.280,+3.133s,23
17,21,Toranosuke TakagiTAK,Tyrrell Ford,1:25.336,+3.189s,19
18,23,Esteban TueroTUE,Minardi Ford,1:25.525,+3.378s,29
19,16,Pedro DinizDIN,Arrows,1:25.770,+3.623s,28
20,17,Mika SaloSAL,Arrows,1:26.285,+4.138s,28
21,20,Ricardo RossetROS,Tyrrell Ford,1:26.371,+4.224s,39
22,19,Jan MagnussenMAG,Stewart Ford,1:26.606,+4.459s,15
