Pos,No,Driver,Car,Time,Gap,Laps
1,3,Michael SchumacherMSC,Ferrari,1:33.826,,15
2,8,Mika HakkinenHAK,McLaren Mercedes,1:34.432,+0.606s,12
3,1,Jacques VilleneuveVIL,Williams Mecachrome,1:35.023,+1.197s,24
4,6,Alexander WurzWUR,Benetton Playlife,1:35.270,+1.444s,21
5,7,David CoulthardCOU,McLaren Mercedes,1:35.409,+1.583s,14
6,10,Ralf SchumacherRSC,Jordan Mugen Honda,1:35.708,+1.882s,14
7,15,Johnny HerbertHER,Sauber Petronas,1:35.876,+2.050s,10
8,14,Jean AlesiALE,Sauber Petronas,1:36.095,+2.269s,9
9,12,Jarno TrulliTRU,Prost Peugeot,1:36.231,+2.405s,17
10,2,Heinz-Harald FrentzenFRE,Williams Mecachrome,1:36.741,+2.915s,17
11,17,Mika SaloSAL,Arrows,1:36.897,+3.071s,16
12,18,Rubens BarrichelloBAR,Stewart Ford,1:37.023,+3.197s,12
13,9,Damon HillHIL,Jordan Mugen Honda,1:37.102,+3.276s,19
14,11,Olivier PanisPAN,Prost Peugeot,1:37.102,+3.276s,15
15,20,Ricardo RossetROS,Tyrrell Ford,1:37.144,+3.318s,25
16,19,Jan MagnussenMAG,Stewart Ford,1:37.605,+3.779s,8
17,4,Eddie IrvineIRV,Ferrari,1:37.891,+4.065s,14
18,16,Pedro DinizDIN,Arrows,1:37.928,+4.102s,8
19,21,Toranosuke TakagiTAK,Tyrrell Ford,1:38.817,+4.991s,26
20,5,Giancarlo FisichellaFIS,Benetton Playlife,1:38.860,+5.034s,17
21,22,Shinji NakanoNAK,Minardi Ford,1:39.044,+5.218s,8
22,23,Esteban TueroTUE,Minardi Ford,2:16.609,,5
