Pos,No,Driver,Car,Time,Gap,Laps
1,3,Michael SchumacherMSC,Ferrari,1:39.823,,23
2,10,Ralf SchumacherRSC,Jordan Mugen Honda,1:40.336,+0.513s,34
3,2,Heinz-Harald FrentzenFRE,Williams Mecachrome,1:40.389,+0.566s,30
4,4,Eddie IrvineIRV,Ferrari,1:40.615,+0.792s,30
5,8,Mika HakkinenHAK,McLaren Mercedes,1:40.644,+0.821s,28
6,7,David CoulthardCOU,McLaren Mercedes,1:40.845,+1.022s,28
7,9,Damon HillHIL,Jordan Mugen Honda,1:41.098,+1.275s,30
8,1,Jacques VilleneuveVIL,Williams Mecachrome,1:41.252,+1.429s,26
9,19,Jos VerstappenVER,Stewart Ford,1:42.191,+2.368s,23
10,5,Giancarlo FisichellaFIS,Benetton Playlife,1:42.224,+2.401s,32
11,6,Alexander WurzWUR,Benetton Playlife,1:42.628,+2.805s,33
12,21,Toranosuke TakagiTAK,Tyrrell Ford,1:42.833,+3.010s,26
13,12,Jarno TrulliTRU,Prost Peugeot,1:43.121,+3.298s,38
14,11,Olivier PanisPAN,Prost Peugeot,1:43.493,+3.670s,25
15,17,Mika SaloSAL,Arrows,1:43.634,+3.811s,40
16,14,Jean AlesiALE,Sauber Petronas,1:43.788,+3.965s,25
17,18,Rubens BarrichelloBAR,Stewart Ford,1:43.854,+4.031s,20
18,15,Johnny HerbertHER,Sauber Petronas,1:43.894,+4.071s,22
19,16,Pedro DinizDIN,Arrows,1:44.468,+4.645s,36
20,22,Shinji NakanoNAK,Minardi Ford,1:44.632,+4.809s,29
21,20,Ricardo RossetROS,Tyrrell Ford,1:45.054,+5.231s,27
22,23,Esteban TueroTUE,Minardi Ford,1:46.396,+6.573s,30
