Pos,No,Driver,Car,Time,Gap,Laps
1,7,David CoulthardCOU,McLaren Mercedes,1:19.989,,25
2,8,Mika HakkinenHAK,McLaren Mercedes,1:20.186,+0.197s,29
3,3,Michael SchumacherMSC,Ferrari,1:20.439,+0.450s,25
4,1,Jacques VilleneuveVIL,Williams Mecachrome,1:20.441,+0.452s,37
5,4,Eddie IrvineIRV,Ferrari,1:20.778,+0.789s,29
6,9,Damon HillHIL,Jordan Mugen Honda,1:20.779,+0.790s,35
7,5,Giancarlo FisichellaFIS,Benetton Playlife,1:21.110,+1.121s,39
8,10,Ralf SchumacherRSC,Jordan Mugen Honda,1:21.198,+1.209s,18
9,2,Heinz-Harald FrentzenFRE,Williams Mecachrome,1:21.218,+1.229s,35
10,18,Rubens BarrichelloBAR,Stewart Ford,1:21.414,+1.425s,23
11,15,Johnny HerbertHER,Sauber Petronas,1:21.571,+1.582s,27
12,19,Jos VerstappenVER,Stewart Ford,1:21.903,+1.914s,28
13,14,Jean AlesiALE,Sauber Petronas,1:21.990,+2.001s,22
14,17,Mika SaloSAL,Arrows,1:22.145,+2.156s,28
15,6,Alexander WurzWUR,Benetton Playlife,1:22.297,+2.308s,36
16,11,Olivier PanisPAN,Prost Peugeot,1:22.442,+2.453s,30
17,22,Shinji NakanoNAK,Minardi Ford,1:22.940,+2.951s,31
18,21,Toranosuke TakagiTAK,Tyrrell Ford,1:23.261,+3.272s,37
19,16,Pedro DinizDIN,Arrows,1:23.450,+3.461s,22
20,23,Esteban TueroTUE,Minardi Ford,1:23.671,+3.682s,46
21,20,Ricardo RossetROS,Tyrrell Ford,1:25.611,+5.622s,28
22,12,Jarno TrulliTRU,Prost Peugeot,1:25.700,+5.711s,21
