Pos,No,Driver,Car,Time,Gap,Laps
1,8,Mika HakkinenHAK,McLaren Mercedes,1:19.613,,31
2,3,Michael SchumacherMSC,Ferrari,1:19.999,+0.386s,41
3,14,Jean AlesiALE,Sauber Petronas,1:20.252,+0.639s,45
4,7,David CoulthardCOU,McLaren Mercedes,1:20.316,+0.703s,39
5,5,Giancarlo FisichellaFIS,Benetton Playlife,1:20.480,+0.867s,38
6,2,Heinz-Harald FrentzenFRE,Williams Mecachrome,1:20.622,+1.009s,39
7,4,Eddie IrvineIRV,Ferrari,1:20.821,+1.208s,50
8,18,Rubens BarrichelloBAR,Stewart Ford,1:20.937,+1.324s,32
9,9,Damon HillHIL,Jordan Mugen Honda,1:21.069,+1.456s,45
10,11,Olivier PanisPAN,Prost Peugeot,1:21.191,+1.578s,37
11,15,Johnny HerbertHER,Sauber Petronas,1:21.239,+1.626s,31
12,6,Alexander WurzWUR,Benetton Playlife,1:21.274,+1.661s,31
13,12,Jarno TrulliTRU,Prost Peugeot,1:21.282,+1.669s,41
14,10,Ralf SchumacherRSC,Jordan Mugen Honda,1:21.294,+1.681s,41
15,21,Toranosuke TakagiTAK,Tyrrell Ford,1:21.370,+1.757s,41
16,1,Jacques VilleneuveVIL,Williams Mecachrome,1:21.597,+1.984s,26
17,17,Mika SaloSAL,Arrows,1:21.962,+2.349s,30
18,16,Pedro DinizDIN,Arrows,1:22.100,+2.487s,31
19,22,Shinji NakanoNAK,Minardi Ford,1:22.137,+2.524s,38
20,23,Esteban TueroTUE,Minardi Ford,1:22.425,+2.812s,51
21,20,Ricardo RossetROS,Tyrrell Ford,1:23.011,+3.398s,27
22,19,Jan MagnussenMAG,Stewart Ford,1:23.146,+3.533s,29
