Pos,No,Driver,Car,Time,Gap,Laps
1,5,Michael SchumacherMSC,Benetton Ford,1:20.464,,21
2,7,Mika HakkinenHAK,McLaren Peugeot,1:20.915,+0.451s,18
3,28,Gerhard BergerBER,Ferrari,1:21.045,+0.581s,22
4,0,Damon HillHIL,Williams Renault,1:22.030,+1.566s,22
5,4,Mark BlundellBLU,Tyrrell Yamaha,1:22.273,+1.809s,19
6,27,Jean AlesiALE,Ferrari,1:22.474,+2.010s,22
7,9,Christian FittipaldiFIT,Footwork Ford,1:22.824,+2.360s,21
8,10,Gianni MorbidelliMOR,Footwork Ford,1:22.895,+2.431s,18
9,23,Pierluigi MartiniMAR,Minardi Ford,1:23.009,+2.545s,22
10,15,Andrea de CesarisDEC,Jordan Hart,1:23.184,+2.720s,19
11,3,Ukyo KatayamaKAT,Tyrrell Yamaha,1:23.274,+2.810s,20
12,14,Rubens BarrichelloBAR,Jordan Hart,1:23.855,+3.391s,22
13,24,Michele AlboretoALB,Minardi Ford,1:23.908,+3.444s,21
14,8,Martin BrundleBRU,McLaren Peugeot,1:23.936,+3.472s,13
15,6,Jyrki JarvilehtoJAR,Benetton Ford,1:24.273,+3.809s,17
16,25,Eric BernardBER,Ligier Renault,1:24.734,+4.270s,21
17,12,Johnny HerbertHER,Lotus Mugen Honda,1:24.930,+4.466s,17
18,20,Erik ComasCOM,Larrousse Ford,1:25.543,+5.079s,15
19,26,Olivier PanisPAN,Ligier Renault,1:25.571,+5.107s,21
20,11,Pedro LamyLAM,Lotus Mugen Honda,1:25.642,+5.178s,22
21,19,Olivier BerettaBER,Larrousse Ford,1:25.860,+5.396s,15
22,31,David BrabhamBRA,Simtek Ford,1:25.939,+5.475s,20
23,34,Bertrand GachotGAC,Pacific Ilmor,1:28.675,+8.211s,15
24,33,Paul BelmondoBEL,Pacific Ilmor,1:29.836,+9.372s,14
