Pos,No,Driver,Car,Time,Gap,Laps
1,2,Nigel MansellMAN,Williams Renault,1:16.802,,21
2,5,Michael SchumacherMSC,Benetton Ford,1:17.301,+0.499s,23
3,28,Gerhard BergerBER,Ferrari,1:17.383,+0.581s,20
4,7,Mika HakkinenHAK,McLaren Peugeot,1:17.481,+0.679s,12
5,27,Jean AlesiALE,Ferrari,1:17.491,+0.689s,16
6,3,Ukyo KatayamaKAT,Tyrrell Yamaha,1:18.041,+1.239s,14
7,8,Martin BrundleBRU,McLaren Peugeot,1:18.107,+1.305s,19
8,6,Johnny HerbertHER,Benetton Ford,1:18.197,+1.395s,23
9,0,Damon HillHIL,Williams Renault,1:18.364,+1.562s,15
10,14,Rubens BarrichelloBAR,Jordan Hart,1:18.434,+1.632s,10
11,30,Heinz-Harald FrentzenFRE,Sauber Mercedes,1:18.543,+1.741s,19
12,15,Eddie IrvineIRV,Jordan Hart,1:18.651,+1.849s,10
13,10,Gianni MorbidelliMOR,Footwork Ford,1:18.775,+1.973s,10
14,29,Jyrki JarvilehtoJAR,Sauber Mercedes,1:18.894,+2.092s,15
15,23,Pierluigi MartiniMAR,Minardi Ford,1:18.996,+2.194s,15
16,11,Mika SaloSAL,Lotus Mugen Honda,1:19.353,+2.551s,15
17,4,Mark BlundellBLU,Tyrrell Yamaha,1:19.362,+2.560s,10
18,9,Christian FittipaldiFIT,Footwork Ford,1:19.591,+2.789s,19
19,12,Alessandro ZanardiZAN,Lotus Mugen Honda,1:19.645,+2.843s,17
20,26,Olivier PanisPAN,Ligier Renault,1:19.726,+2.924s,9
21,19,Hideki NodaNOD,Larrousse Ford,1:20.472,+3.670s,9
22,24,Michele AlboretoALB,Minardi Ford,1:20.812,+4.010s,14
23,31,David BrabhamBRA,Simtek Ford,1:21.728,+4.926s,6
24,34,Bertrand GachotGAC,Pacific Ilmor,1:22.123,+5.321s,8
25,32,Domenico SchiattarellaSCH,Simtek Ford,1:22.350,+5.548s,9
26,20,Jean-Denis DeletrazDEL,Larrousse Ford,1:22.489,+5.687s,10
27,33,Paul BelmondoBEL,Pacific Ilmor,1:23.125,+6.323s,10
28,25,Franck LagorceLAG,Ligier Renault,1:23.165,+6.363s,6
