Pos,No,Driver,Car,Time,Gap,Laps
1,28,Gerhard BergerBER,Ferrari,1:25.349,,22
2,5,Michael SchumacherMSC,Benetton Ford,1:25.708,+0.359s,23
3,0,Damon HillHIL,Williams Renault,1:26.075,+0.726s,20
4,27,Jean AlesiALE,Ferrari,1:26.554,+1.205s,19
5,15,Eddie IrvineIRV,Jordan Hart,1:26.877,+1.528s,15
6,8,Martin BrundleBRU,McLaren Peugeot,1:27.004,+1.655s,23
7,2,David CoulthardCOU,Williams Renault,1:27.054,+1.705s,19
8,6,Jos VerstappenVER,Benetton Ford,1:27.236,+1.887s,23
9,3,Ukyo KatayamaKAT,Tyrrell Yamaha,1:27.295,+1.946s,19
10,14,Rubens BarrichelloBAR,Jordan Hart,1:27.340,+1.991s,19
11,4,Mark BlundellBLU,Tyrrell Yamaha,1:27.354,+2.005s,23
12,23,Pierluigi MartiniMAR,Minardi Ford,1:27.582,+2.233s,23
13,24,Michele AlboretoALB,Minardi Ford,1:27.822,+2.473s,16
14,10,Gianni MorbidelliMOR,Footwork Ford,1:27.874,+2.525s,18
15,29,Andrea de CesarisDEC,Sauber Mercedes,1:28.051,+2.702s,22
16,7,Mika HakkinenHAK,McLaren Peugeot,1:28.375,+3.026s,16
17,26,Olivier PanisPAN,Ligier Renault,1:28.398,+3.049s,20
18,9,Christian FittipaldiFIT,Footwork Ford,1:28.444,+3.095s,21
19,30,Heinz-Harald FrentzenFRE,Sauber Mercedes,1:28.512,+3.163s,15
20,11,Alessandro ZanardiZAN,Lotus Mugen Honda,1:28.658,+3.309s,23
21,20,Erik ComasCOM,Larrousse Ford,1:28.706,+3.357s,22
22,12,Johnny HerbertHER,Lotus Mugen Honda,1:29.026,+3.677s,23
23,19,Olivier BerettaBER,Larrousse Ford,1:29.100,+3.751s,23
24,25,Eric BernardBER,Ligier Renault,1:30.021,+4.672s,17
25,32,Jean-Marc GounonGOU,Simtek Ford,1:30.562,+5.213s,20
26,31,David BrabhamBRA,Simtek Ford,1:30.640,+5.291s,13
27,34,Bertrand GachotGAC,Pacific Ilmor,1:30.885,+5.536s,23
28,33,Paul BelmondoBEL,Pacific Ilmor,1:32.303,+6.954s,21
