Pos,No,Driver,Car,Time,Gap,Laps
1,27,Jean AlesiALE,Ferrari,1:23.974,,19
2,0,Damon HillHIL,Williams Renault,1:24.115,+0.141s,22
3,28,Gerhard BergerBER,Ferrari,1:24.171,+0.197s,23
4,2,David CoulthardCOU,Williams Renault,1:24.488,+0.514s,23
5,30,Heinz-Harald FrentzenFRE,Sauber Mercedes,1:25.080,+1.106s,21
6,14,Rubens BarrichelloBAR,Jordan Hart,1:25.325,+1.351s,23
7,15,Eddie IrvineIRV,Jordan Hart,1:25.390,+1.416s,20
8,3,Ukyo KatayamaKAT,Tyrrell Yamaha,1:25.459,+1.485s,23
9,12,Johnny HerbertHER,Lotus Mugen Honda,1:25.626,+1.652s,22
10,26,Olivier PanisPAN,Ligier Renault,1:25.877,+1.903s,23
11,7,Mika HakkinenHAK,McLaren Peugeot,1:25.903,+1.929s,18
12,29,Andrea de CesarisDEC,Sauber Mercedes,1:26.078,+2.104s,23
13,8,Martin BrundleBRU,McLaren Peugeot,1:26.100,+2.126s,23
14,25,Eric BernardBER,Ligier Renault,1:26.206,+2.232s,23
15,10,Gianni MorbidelliMOR,Footwork Ford,1:26.351,+2.377s,16
16,6,Jos VerstappenVER,Benetton Ford,1:26.391,+2.417s,23
17,11,Alessandro ZanardiZAN,Lotus Mugen Honda,1:26.400,+2.426s,23
18,9,Christian FittipaldiFIT,Footwork Ford,1:26.500,+2.526s,23
19,5,Jyrki JarvilehtoJAR,Benetton Ford,1:26.766,+2.792s,23
20,24,Michele AlboretoALB,Minardi Ford,1:26.998,+3.024s,11
21,4,Mark BlundellBLU,Tyrrell Yamaha,1:27.014,+3.040s,5
22,20,Erik ComasCOM,Larrousse Ford,1:27.770,+3.796s,23
23,23,Pierluigi MartiniMAR,Minardi Ford,1:28.185,+4.211s,19
24,32,Jean-Marc GounonGOU,Simtek Ford,1:28.322,+4.348s,15
25,19,Yannick DalmasDAL,Larrousse Ford,1:28.405,+4.431s,22
26,31,David BrabhamBRA,Simtek Ford,1:28.706,+4.732s,23
27,34,Bertrand GachotGAC,Pacific Ilmor,1:30.712,+6.738s,19
28,33,Paul BelmondoBEL,Pacific Ilmor,1:31.887,+7.913s,8
