Pos,No,Driver,Car,Time,Gap,Laps
1,0,Damon HillHIL,Williams Renault,1:18.971,,23
2,5,Michael SchumacherMSC,Benetton Ford,1:19.427,+0.456s,13
3,2,David CoulthardCOU,Williams Renault,1:19.960,+0.989s,23
4,8,Martin BrundleBRU,McLaren Peugeot,1:20.061,+1.090s,23
5,6,Jos VerstappenVER,Benetton Ford,1:20.092,+1.121s,23
6,28,Gerhard BergerBER,Ferrari,1:20.173,+1.202s,20
7,15,Eddie IrvineIRV,Jordan Hart,1:20.580,+1.609s,23
8,14,Rubens BarrichelloBAR,Jordan Hart,1:20.782,+1.811s,23
9,4,Mark BlundellBLU,Tyrrell Yamaha,1:20.994,+2.023s,23
10,30,Heinz-Harald FrentzenFRE,Sauber Mercedes,1:21.101,+2.130s,19
11,3,Ukyo KatayamaKAT,Tyrrell Yamaha,1:21.125,+2.154s,14
12,26,Olivier PanisPAN,Ligier Renault,1:21.180,+2.209s,23
13,9,Christian FittipaldiFIT,Footwork Ford,1:21.523,+2.552s,22
14,10,Gianni MorbidelliMOR,Footwork Ford,1:21.600,+2.629s,21
15,7,Philippe AlliotALL,McLaren Peugeot,1:21.669,+2.698s,23
16,23,Pierluigi MartiniMAR,Minardi Ford,1:21.953,+2.982s,23
17,25,Eric BernardBER,Ligier Renault,1:22.097,+3.126s,23
18,29,Andrea de CesarisDEC,Sauber Mercedes,1:22.141,+3.170s,23
19,27,Jean AlesiALE,Ferrari,1:22.481,+3.510s,9
20,12,Johnny HerbertHER,Lotus Mugen Honda,1:22.542,+3.571s,23
21,24,Michele AlboretoALB,Minardi Ford,1:22.626,+3.655s,17
22,31,David BrabhamBRA,Simtek Ford,1:22.809,+3.838s,23
23,20,Erik ComasCOM,Larrousse Ford,1:22.996,+4.025s,18
24,19,Olivier BerettaBER,Larrousse Ford,1:23.021,+4.050s,23
25,11,Alessandro ZanardiZAN,Lotus Mugen Honda,1:24.079,+5.108s,23
26,34,Bertrand GachotGAC,Pacific Ilmor,1:24.486,+5.515s,22
27,32,Jean-Marc GounonGOU,Simtek Ford,1:24.497,+5.526s,18
28,33,Paul BelmondoBEL,Pacific Ilmor,1:26.767,+7.796s,23
