Pos,No,Driver,Car,Time
1,5,Fernando AlonsoALO,Renault,1:14.412
2,16,Jarno TrulliTRU,Toyota,1:14.521
3,1,Michael SchumacherMSC,Ferrari,1:14.572
4,4,Takuma SatoSAT,BAR Honda,1:14.655
5,2,Rubens BarrichelloBAR,Ferrari,1:14.832
6,6,Giancarlo FisichellaFIS,Renault,1:14.887
7,3,Jenson ButtonBUT,BAR Honda,1:15.051
8,10,Juan Pablo MontoyaMOY,McLaren Mercedes,1:15.406
9,12,Felipe MassaMAS,Sauber Petronas,1:15.566
10,11,Jacques VilleneuveVIL,Sauber Petronas,1:15.699
11,17,Ralf SchumacherRSC,Toyota,1:15.771
12,7,Mark WebberWEB,Williams BMW,1:15.885
13,9,Kimi RäikkönenRAI,McLaren Mercedes,1:14.559
14,8,Nick HeidfeldHEI,Williams BMW,1:16.207
15,14,David CoulthardCOU,RBR Cosworth,1:16.434
16,15,Christian KlienKLI,RBR Cosworth,1:16.547
17,19,Narain KarthikeyanKAR,Jordan Toyota,1:17.857
18,20,Patrick Friesacher FRI,Minardi Cosworth,1:17.960
19,18,Tiago MonteiroMON,Jordan Toyota,1:18.047
20,21,Christijan AlbersALB,Minardi Cosworth,1:18.335
