Pos,No,Driver,Car,Time
1,5,Fernando AlonsoALO,Renault,1:19.905
2,3,Jenson ButtonBUT,BAR Honda,1:20.207
3,10,Juan Pablo MontoyaMOY,McLaren Mercedes,1:20.382
4,16,Jarno TrulliTRU,Toyota,1:20.459
5,2,Rubens BarrichelloBAR,Ferrari,1:20.906
6,6,Giancarlo FisichellaFIS,Renault,1:21.010
7,4,Takuma SatoSAT,BAR Honda,1:21.114
8,17,Ralf SchumacherRSC,Toyota,1:21.191
9,1,Michael SchumacherMSC,Ferrari,1:21.275
10,11,Jacques VilleneuveVIL,Sauber Petronas,1:21.352
11,7,Mark WebberWEB,Williams BMW,1:21.997
12,9,Kimi RäikkönenRAI,McLaren Mercedes,1:19.932
13,14,David CoulthardCOU,RBR Cosworth,1:22.108
14,8,Nick HeidfeldHEI,Williams BMW,1:22.117
15,15,Christian KlienKLI,RBR Cosworth,1:22.207
16,12,Felipe MassaMAS,Sauber Petronas,1:22.495
17,19,Narain KarthikeyanKAR,Jordan Toyota,1:23.583
18,21,Christijan AlbersALB,Minardi Cosworth,1:24.576
19,20,Patrick Friesacher FRI,Minardi Cosworth,1:25.566
20,18,Tiago MonteiroMON,Jordan Toyota,
