Pos,No,Driver,Car,Time,Gap,Laps
1,11,Sergio PerezPER,Red Bull Racing Honda,1:12.487,,36
2,55,Carlos SainzSAI,Ferrari,1:12.606,+0.119s,32
3,33,Max VerstappenVER,Red Bull Racing Honda,1:12.648,+0.161s,39
4,10,Pierre GaslyGAS,AlphaTauri Honda,1:12.929,+0.442s,37
5,44,Lewis HamiltonHAM,Mercedes,1:12.995,+0.508s,34
6,77,Valtteri BottasBOT,Mercedes,1:13.131,+0.644s,36
7,4,Lando NorrisNOR,McLaren Mercedes,1:13.236,+0.749s,31
8,5,Sebastian VettelVET,Aston Martin Mercedes,1:13.732,+1.245s,33
9,22,Yuki TsunodaTSU,AlphaTauri Honda,1:13.746,+1.259s,39
10,7,Kimi RäikkönenRAI,Alfa Romeo Racing Ferrari,1:14.081,+1.594s,31
11,18,Lance StrollSTR,Aston Martin Mercedes,1:14.090,+1.603s,33
12,99,Antonio GiovinazziGIO,Alfa Romeo Racing Ferrari,1:14.106,+1.619s,27
13,14,Fernando AlonsoALO,Alpine Renault,1:14.205,+1.718s,37
14,6,Nicholas LatifiLAT,Williams Mercedes,1:14.268,+1.781s,41
15,3,Daniel RicciardoRIC,McLaren Mercedes,1:14.281,+1.794s,36
16,31,Esteban OconOCO,Alpine Renault,1:14.320,+1.833s,37
17,9,Nikita MazepinMAZ,Haas Ferrari,1:14.616,+2.129s,33
18,47,Mick SchumacherMSC,Haas Ferrari,1:14.801,+2.314s,35
19,63,George RussellRUS,Williams Mercedes,1:14.840,+2.353s,35
20,16,Charles LeclercLEC,Ferrari,1:19.618,+7.131s,4
