Pos,No,Driver,Car,Time,Gap,Laps
1,2,Rubens BarrichelloBAR,Ferrari,1:18.048,,17
2,7,Nick HeidfeldHEI,Sauber Petronas,1:18.144,+0.096s,22
3,1,Michael SchumacherMSC,Ferrari,1:18.226,+0.178s,16
4,3,David CoulthardCOU,McLaren Mercedes,1:18.386,+0.338s,17
5,15,Jenson ButtonBUT,Renault,1:18.499,+0.451s,17
6,20,Heinz-Harald FrentzenFRE,Arrows Cosworth,1:18.900,+0.852s,21
7,4,Kimi RäikkönenRAI,McLaren Mercedes,1:18.993,+0.945s,20
8,8,Felipe MassaMAS,Sauber Petronas,1:19.043,+0.995s,16
9,12,Olivier PanisPAN,BAR Honda,1:19.144,+1.096s,23
10,21,Enrique BernoldiBER,Arrows Cosworth,1:19.266,+1.218s,26
11,9,Giancarlo FisichellaFIS,Jordan Honda,1:19.319,+1.271s,21
12,5,Ralf SchumacherRSC,Williams BMW,1:19.367,+1.319s,16
13,11,Jacques VilleneuveVIL,BAR Honda,1:19.468,+1.420s,27
14,6,Juan Pablo MontoyaMOY,Williams BMW,1:19.574,+1.526s,14
15,10,Takuma SatoSAT,Jordan Honda,1:20.168,+2.120s,24
16,17,Pedro de la RosaDLR,Jaguar Cosworth,1:20.198,+2.150s,26
17,14,Jarno TrulliTRU,Renault,1:20.484,+2.436s,24
18,16,Eddie IrvineIRV,Jaguar Cosworth,1:20.799,+2.751s,25
19,23,Mark WebberWEB,Minardi Asiatech,1:20.963,+2.915s,10
20,24,Mika SaloSAL,Toyota,1:21.133,+3.085s,20
21,25,Allan McNishMCN,Toyota,1:21.219,+3.171s,14
22,22,Alex YoongYOO,Minardi Asiatech,1:21.700,+3.652s,18
