Pos,No,Driver,Car,Time,Gap,Laps
1,1,Michael SchumacherMSC,Ferrari,1:32.978,,21
2,5,Ralf SchumacherRSC,Williams BMW,1:33.233,+0.255s,22
3,4,Kimi RäikkönenRAI,McLaren Mercedes,1:33.290,+0.312s,22
4,6,Juan Pablo MontoyaMOY,Williams BMW,1:33.525,+0.547s,20
5,3,David CoulthardCOU,McLaren Mercedes,1:33.636,+0.658s,22
6,2,Rubens BarrichelloBAR,Ferrari,1:33.688,+0.710s,18
7,16,Eddie IrvineIRV,Jaguar Cosworth,1:34.544,+1.566s,20
8,10,Takuma SatoSAT,Jordan Honda,1:34.657,+1.679s,22
9,15,Jenson ButtonBUT,Renault,1:34.723,+1.745s,21
10,8,Felipe MassaMAS,Sauber Petronas,1:34.743,+1.765s,17
11,9,Giancarlo FisichellaFIS,Jordan Honda,1:34.879,+1.901s,19
12,7,Nick HeidfeldHEI,Sauber Petronas,1:34.933,+1.955s,20
13,11,Jacques VilleneuveVIL,BAR Honda,1:35.107,+2.129s,22
14,14,Jarno TrulliTRU,Renault,1:35.330,+2.352s,20
15,12,Olivier PanisPAN,BAR Honda,1:35.538,+2.560s,18
16,17,Pedro de la RosaDLR,Jaguar Cosworth,1:35.567,+2.589s,18
17,24,Mika SaloSAL,Toyota,1:36.265,+3.287s,21
18,23,Mark WebberWEB,Minardi Asiatech,1:36.585,+3.607s,19
19,25,Allan McNishMCN,Toyota,1:36.640,+3.662s,19
20,22,Alex YoongYOO,Minardi Asiatech,1:37.972,+4.994s,25
