Pos,No,Driver,Car,Time,Gap,Laps
1,1,Michael SchumacherMSC,Ferrari,1:13.395,,34
2,6,Juan Pablo MontoyaMOY,Williams BMW,1:13.646,+0.251s,30
3,2,Rubens BarrichelloBAR,Ferrari,1:14.243,+0.848s,16
4,4,Kimi RäikkönenRAI,McLaren Mercedes,1:14.354,+0.959s,28
5,5,Ralf SchumacherRSC,Williams BMW,1:14.399,+1.004s,24
6,3,David CoulthardCOU,McLaren Mercedes,1:14.720,+1.325s,31
7,8,Felipe MassaMAS,Sauber Petronas,1:14.777,+1.382s,20
8,7,Nick HeidfeldHEI,Sauber Petronas,1:14.791,+1.396s,27
9,11,Jacques VilleneuveVIL,BAR Honda,1:14.843,+1.448s,26
10,9,Giancarlo FisichellaFIS,Jordan Honda,1:14.973,+1.578s,35
11,20,Heinz-Harald FrentzenFRE,Arrows Cosworth,1:15.018,+1.623s,26
12,12,Olivier PanisPAN,BAR Honda,1:15.057,+1.662s,36
13,17,Pedro de la RosaDLR,Jaguar Cosworth,1:15.208,+1.813s,20
14,21,Enrique BernoldiBER,Arrows Cosworth,1:15.326,+1.931s,33
15,14,Jarno TrulliTRU,Renault,1:15.344,+1.949s,29
16,15,Jenson ButtonBUT,Renault,1:15.426,+2.031s,28
17,24,Mika SaloSAL,Toyota,1:15.584,+2.189s,27
18,10,Takuma SatoSAT,Jordan Honda,1:15.791,+2.396s,39
19,25,Allan McNishMCN,Toyota,1:15.918,+2.523s,35
20,23,Mark WebberWEB,Minardi Asiatech,1:16.143,+2.748s,30
21,16,Eddie IrvineIRV,Jaguar Cosworth,1:16.267,+2.872s,34
22,22,Alex YoongYOO,Minardi Asiatech,1:17.005,+3.610s,32
